date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
09-14,58.1,37.2,16.3,12.4,9.7,11.3,14.6,8.1,18.6,50.5,47.5,,8.1,9.7,12.4,37.2,50.5,58.1,16.3
09-15,72.1,37.2,14.8,11.9,21.4,11.5,14.4,8.2,18.3,49.9,49.6,,8.2,11.5,14.4,37.2,49.9,72.1,18.3
09-16,68.7,36.5,35.1,11.8,26.4,10.8,13.3,8.4,17.3,50.2,52.8,,8.4,10.8,13.3,36.5,52.8,68.7,26.4
09-17,66.5,35.8,34.8,12.0,28.6,11.2,12.9,9.6,16.5,49.9,52.9,,9.6,11.2,12.9,35.8,52.9,66.5,28.6
09-18,64.7,35.1,33.5,11.6,27.9,10.5,12.7,8.9,15.7,49.4,52.9,,8.9,10.5,12.7,35.1,52.9,64.7,27.9
09-19,62.9,34.6,32.4,11.4,27.8,10.7,12.7,8.8,14.9,48.9,52.8,,8.8,10.7,12.7,34.6,52.8,62.9,27.8
09-20,61.1,33.5,31.4,11.1,27.6,10.0,11.2,8.1,15.1,48.8,52.5,,8.1,10.0,11.2,33.5,52.5,61.1,27.6
09-21,59.8,32.7,30.1,11.1,27.2,9.9,11.3,9.2,14.4,48.9,52.3,,9.2,9.9,11.3,32.7,52.3,59.8,27.2
09-22,58.1,54.3,29.5,10.7,26.3,9.4,10.7,9.8,14.0,48.9,51.5,,9.4,9.8,10.7,48.9,54.3,58.1,26.3
09-23,62.8,51.7,28.8,10.4,26.0,10.1,10.9,9.3,21.1,48.8,51.0,,9.3,10.1,10.9,48.8,51.7,62.8,26.0
09-24,63.9,50.3,28.7,10.5,24.9,9.8,10.2,8.5,20.9,49.1,50.9,,8.5,9.8,10.5,49.1,50.9,63.9,24.9
09-25,62.2,49.1,28.2,10.2,24.7,9.4,10.0,8.7,21.4,49.0,50.1,,8.7,9.4,10.2,49.0,50.1,62.2,24.7
09-26,60.8,47.9,26.8,10.7,24.4,9.5,10.3,9.6,21.3,48.6,49.7,,9.5,9.6,10.7,47.9,49.7,60.8,24.4
09-27,59.5,46.9,26.0,11.5,23.8,8.7,9.7,9.0,20.6,48.5,49.4,,8.7,9.0,11.5,46.9,49.4,59.5,23.8
09-28,59.5,59.9,24.9,13.5,23.1,8.7,9.8,9.1,20.7,48.2,48.8,,8.7,9.1,13.5,48.2,59.5,59.9,23.1
09-29,59.1,71.1,24.0,14.5,23.4,8.4,9.5,8.7,20.4,48.1,48.3,,8.4,8.7,14.5,48.1,59.1,71.1,23.4
09-30,58.7,68.5,22.4,15.0,25.6,8.6,9.8,8.5,28.9,48.1,47.3,,8.5,8.6,15.0,47.3,58.7,68.5,25.6
