date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-08,71.3,49.3,57.0,59.0,60.0,61.8,73.9,57.5,60.0,55.2,44.2,62.5,58.6,,44.2,50.5,57.3,60.7,69.6,73.9,59.0
03-09,71.3,49.8,57.1,59.5,60.2,62.2,74.1,57.5,59.6,56.2,45.3,62.7,58.8,,45.3,51.1,57.3,61.0,69.6,74.1,59.5
03-10,71.7,50.2,57.1,59.3,60.7,62.4,74.0,58.2,59.2,55.9,45.5,63.3,59.0,,45.5,51.3,57.7,61.4,70.1,74.0,59.2
03-11,72.3,50.7,57.4,60.4,60.8,62.7,74.5,59.9,59.3,56.0,45.8,63.3,58.9,,45.8,51.8,58.3,61.6,70.5,74.5,59.9
03-12,72.7,51.5,57.6,60.1,61.2,62.9,75.5,60.1,59.6,56.4,45.4,63.4,59.3,,45.4,52.5,58.6,61.9,70.9,75.5,60.1
03-13,73.1,52.3,57.7,60.0,62.0,63.5,75.9,60.8,59.4,56.8,45.6,63.9,59.4,,45.6,53.2,58.7,62.6,71.2,75.9,60.0
03-14,73.1,53.4,58.4,60.2,63.1,63.5,76.6,61.3,59.6,56.3,45.4,63.9,59.7,,45.4,53.9,59.1,63.2,71.2,76.6,60.2
03-15,73.4,54.7,58.8,60.6,65.3,63.6,78.5,61.7,59.6,57.1,46.7,64.0,60.1,,46.7,55.2,59.3,63.8,71.8,78.5,60.6
03-16,73.2,55.7,59.4,61.1,67.5,63.5,80.0,62.0,60.0,58.0,47.7,63.9,60.5,,47.7,56.2,59.8,63.7,72.1,80.0,61.1
03-17,75.4,56.5,60.0,61.0,69.8,63.7,80.6,62.4,60.1,59.0,48.5,64.4,60.7,,48.5,57.0,60.0,64.0,74.3,80.6,61.0
03-18,75.5,57.1,60.2,61.2,70.5,64.3,80.8,62.0,60.3,59.8,49.2,64.6,60.9,,49.2,57.6,60.3,64.4,74.5,80.8,61.2
03-19,74.4,57.4,60.3,61.2,71.4,64.2,80.6,62.0,60.7,60.3,50.7,64.8,61.2,,50.7,58.0,60.5,64.4,73.8,80.6,61.2
03-20,74.2,57.7,59.9,61.4,71.9,64.8,80.9,62.6,60.9,60.0,52.1,65.4,61.4,,52.1,58.2,60.5,65.0,73.8,80.9,61.4
03-21,74.1,58.1,60.8,62.7,72.2,64.6,80.7,62.6,61.2,60.3,52.9,65.5,61.5,,52.9,58.6,61.1,65.0,73.7,80.7,62.6
03-22,74.1,58.4,61.0,62.3,72.4,65.2,81.0,62.6,61.1,60.5,53.7,65.5,61.9,,53.7,58.8,61.1,65.3,73.7,81.0,62.3
03-23,74.2,59.1,60.7,62.3,72.0,65.9,80.9,67.2,62.0,60.4,53.6,65.8,61.8,,53.6,59.4,61.4,66.4,73.7,80.9,62.3
03-24,73.9,60.2,60.6,61.7,71.8,65.9,80.1,68.3,62.6,60.5,54.2,66.2,62.2,,54.2,60.3,61.3,67.1,73.5,80.1,62.6
03-25,73.9,68.4,60.8,61.6,71.5,65.7,79.5,68.2,63.2,60.8,55.0,66.7,62.2,,55.0,60.8,62.0,68.2,73.4,79.5,65.7
03-26,73.8,68.3,60.6,62.5,70.9,65.7,79.5,68.0,63.2,60.9,55.3,67.7,62.4,,55.3,60.7,62.5,68.1,73.2,79.5,65.7
03-27,73.6,68.0,61.1,63.0,71.0,65.7,79.2,67.8,63.5,60.6,56.1,69.1,62.5,,56.1,60.7,62.8,68.5,73.1,79.2,65.7
03-28,73.8,67.5,61.2,63.3,72.5,65.6,79.0,67.6,63.7,60.4,56.4,70.6,62.8,,56.4,60.5,63.1,68.8,73.5,79.0,65.6
03-29,73.8,68.4,61.3,63.5,73.8,65.9,78.6,67.4,64.0,60.4,56.6,71.3,62.8,,56.6,60.6,63.2,69.5,73.8,78.6,65.9
03-30,73.8,68.2,62.4,63.0,73.3,66.1,78.9,67.1,63.8,60.9,56.2,72.1,63.0,,56.2,61.2,63.0,69.8,73.7,78.9,66.1
03-31,73.6,68.4,63.3,63.5,72.6,66.5,79.0,68.1,64.2,61.0,56.3,73.4,63.2,,56.3,61.4,63.4,70.1,73.6,79.0,66.5
04-01,76.3,68.4,64.5,63.6,72.1,66.3,79.1,68.7,64.4,62.0,56.8,73.1,63.3,,56.8,62.2,64.1,70.1,75.7,79.1,66.3
04-02,76.8,68.6,64.2,64.1,71.1,66.3,79.6,70.0,64.8,61.7,57.3,73.0,63.6,,57.3,62.1,64.2,70.5,76.0,79.6,66.3
04-03,77.3,68.6,66.2,63.5,72.5,66.6,79.5,69.9,65.6,61.5,58.0,74.3,64.3,,58.0,61.9,65.1,71.0,76.7,79.5,66.6
04-04,77.2,68.5,67.1,63.4,69.4,70.3,79.5,69.1,65.2,61.9,59.4,75.7,64.3,,59.4,62.2,64.8,69.8,76.9,79.5,68.5
04-05,77.2,68.2,68.2,63.2,69.4,70.6,79.1,68.5,65.7,62.3,62.9,75.1,64.4,,62.3,63.0,65.2,69.9,76.8,79.1,68.2
04-06,77.0,67.8,71.6,63.5,69.0,70.7,79.1,69.2,65.8,63.1,66.5,74.6,64.5,,63.1,63.7,66.2,71.1,76.5,79.1,69.0
04-07,76.8,67.8,72.1,63.0,68.0,71.8,79.0,72.3,65.9,63.3,66.0,74.0,64.8,,63.0,63.6,66.0,72.2,76.2,79.0,68.0
04-08,76.9,67.7,73.1,63.2,67.7,72.4,79.7,78.9,66.3,63.6,65.0,74.3,65.1,,63.2,63.9,65.8,73.6,78.5,79.7,67.7
04-09,76.8,69.5,73.2,63.7,67.0,72.9,80.0,77.2,66.4,65.6,65.4,76.8,65.4,,63.7,65.4,66.1,74.7,77.1,80.0,69.5
04-10,76.5,69.6,72.0,65.2,66.2,74.3,80.0,76.4,67.1,68.4,65.2,76.3,66.7,,65.2,65.4,66.9,75.1,76.5,80.0,69.6
04-11,76.6,69.6,71.8,67.1,68.0,76.8,79.7,76.7,66.7,69.4,66.2,75.9,68.5,,66.2,66.8,68.3,76.2,76.8,79.7,69.6
04-12,76.6,71.1,71.5,69.5,69.2,84.3,79.8,79.0,66.8,68.7,65.9,75.5,71.3,,65.9,67.2,69.4,76.0,79.6,84.3,71.3
04-13,76.8,69.0,72.1,71.0,68.0,84.4,81.7,77.0,66.9,68.5,66.0,74.7,71.9,,66.0,67.2,68.8,75.5,80.8,84.4,71.9
04-14,76.4,68.7,72.5,70.6,70.0,85.8,83.3,76.0,66.9,67.8,65.5,74.4,72.4,,65.5,67.1,69.5,75.0,81.9,85.8,72.4
04-15,75.3,68.3,71.3,71.0,71.4,83.4,83.3,74.7,68.0,67.7,65.2,74.8,72.7,,65.2,67.7,69.9,74.7,81.7,83.4,71.4
04-16,74.1,67.9,71.1,71.7,68.3,81.3,83.1,75.1,68.9,67.8,66.2,75.2,73.3,,66.2,67.8,68.7,74.5,80.0,83.1,71.7
04-17,72.8,68.4,70.8,71.7,66.5,79.6,83.4,77.9,69.3,67.4,66.1,75.5,74.3,,66.1,66.7,68.9,74.8,79.3,83.4,71.7
04-18,71.8,69.2,70.5,73.9,67.2,77.6,83.9,75.9,69.4,66.6,65.7,74.7,79.1,,65.7,66.7,69.3,75.2,78.8,83.9,71.8
04-19,73.9,69.7,70.4,74.8,71.4,77.5,84.2,75.1,69.6,67.6,66.2,75.1,78.0,,66.2,68.0,70.1,75.1,77.9,84.2,73.9
04-20,72.5,70.6,69.9,76.6,71.3,79.9,83.4,76.2,72.0,68.6,67.2,75.5,74.6,,67.2,68.8,71.0,75.8,79.2,83.4,72.5
04-21,72.5,72.0,70.1,77.9,70.1,83.2,82.2,78.5,73.1,69.8,68.1,75.6,73.6,,68.1,69.8,71.2,76.5,81.5,83.2,73.1
04-22,72.1,71.6,70.7,78.5,69.1,84.5,81.5,80.1,73.8,71.8,68.6,76.9,73.3,,68.6,69.4,71.7,77.5,81.2,84.5,73.3
04-23,72.1,71.0,71.1,77.7,68.4,85.3,82.1,80.3,74.4,72.9,69.5,80.2,73.1,,68.4,69.8,71.7,78.7,81.7,85.3,73.1
04-24,72.4,70.5,71.0,75.9,68.1,84.5,83.3,80.3,75.6,73.3,70.7,79.3,73.3,,68.1,70.6,71.8,77.3,82.7,84.5,73.3
04-25,71.6,69.4,71.1,75.7,69.1,82.8,82.5,80.4,77.9,75.5,71.7,78.4,74.2,,69.1,69.7,71.6,78.1,82.1,82.8,75.5
04-26,71.9,68.1,71.9,76.6,68.9,81.6,81.7,80.7,80.2,78.8,73.4,78.2,73.9,,68.1,69.5,72.8,79.4,81.4,81.7,76.6
04-27,72.0,67.7,73.8,76.0,68.6,81.6,81.0,81.0,81.0,82.6,76.0,81.1,77.9,,67.7,69.2,75.1,81.0,81.5,82.6,77.9
04-28,71.7,67.2,77.5,75.4,69.2,81.8,80.8,81.2,81.8,83.9,76.0,83.8,77.3,,67.2,69.7,75.8,81.5,83.4,83.9,77.5
04-29,71.2,66.1,78.3,74.7,66.7,80.1,80.3,80.5,82.0,85.0,80.3,85.0,80.1,,66.1,67.6,76.8,80.4,84.4,85.0,80.1
04-30,71.6,65.4,78.8,73.6,64.4,78.9,79.9,79.0,81.6,86.2,81.4,82.9,83.5,,64.4,66.6,76.7,81.5,83.4,86.2,79.0
05-01,71.8,64.7,77.9,75.2,63.2,79.5,79.7,78.6,81.5,87.1,82.4,85.5,85.2,,63.2,66.1,76.8,81.9,85.5,87.1,79.5
05-02,71.8,66.1,75.9,77.7,62.0,78.8,80.3,78.5,81.2,85.5,82.6,85.7,86.1,,62.0,67.2,77.0,81.7,85.7,86.1,78.8
05-03,71.6,64.6,77.3,78.4,61.0,81.5,81.7,77.4,82.3,86.5,82.4,86.9,87.1,,61.0,66.0,77.3,82.3,86.8,87.1,81.5
05-04,72.0,63.7,78.7,79.5,60.1,83.6,84.0,78.4,84.6,86.4,81.0,83.2,88.4,,60.1,65.3,78.6,83.8,86.0,88.4,81.0
05-05,73.0,62.2,79.5,79.3,59.6,84.0,85.3,77.6,86.4,86.5,81.8,84.7,89.1,,59.6,64.3,78.6,84.9,86.5,89.1,81.8
05-06,75.3,61.8,78.7,79.2,59.9,85.1,85.7,75.2,87.4,86.7,82.8,86.5,89.0,,59.9,64.5,77.3,86.0,87.2,89.0,82.8
05-07,76.6,61.1,78.7,79.8,61.8,86.5,86.5,73.8,87.5,87.2,82.4,87.5,87.4,,61.1,64.2,77.8,86.8,87.5,87.5,82.4
05-08,77.5,60.5,77.6,77.9,63.2,86.2,87.1,72.7,86.7,86.5,81.0,87.2,88.6,,60.5,65.1,77.6,86.6,87.2,88.6,81.0
05-09,78.1,59.6,76.0,77.8,63.1,86.2,87.0,71.7,86.4,86.1,78.7,86.0,89.8,,59.6,64.8,77.1,86.1,86.8,89.8,78.7
05-10,75.6,59.1,73.7,77.3,65.4,86.0,87.9,70.8,84.7,84.8,77.0,82.4,89.9,,59.1,66.5,74.8,84.7,87.5,89.9,77.3
05-11,74.5,58.2,71.1,77.4,65.7,83.7,88.3,71.0,87.5,82.7,76.6,84.2,90.2,,58.2,66.8,73.1,83.9,88.1,90.2,77.4
05-12,76.1,57.5,70.2,76.0,64.0,83.3,92.4,76.1,88.0,81.3,75.5,86.2,90.3,,57.5,65.2,75.8,84.5,89.8,92.4,76.1
05-13,77.3,57.0,69.4,75.0,62.6,82.5,92.0,78.9,88.6,80.1,74.9,84.2,90.3,,57.0,63.9,74.9,83.2,90.0,92.0,78.9
05-14,78.4,56.5,68.1,77.0,61.4,81.7,90.7,76.6,88.8,79.8,74.1,84.9,91.2,,56.5,62.7,75.6,83.0,90.3,91.2,78.4
05-15,79.1,55.6,66.5,78.9,60.8,80.0,90.0,75.1,88.2,78.8,73.6,84.5,90.9,,55.6,61.9,74.5,81.8,89.6,90.9,78.9
05-16,79.6,54.7,65.9,80.5,62.6,82.1,89.2,74.1,87.4,77.9,72.9,83.0,90.6,,54.7,63.3,73.6,82.4,88.8,90.6,79.6
05-17,77.8,53.9,65.1,80.8,64.1,82.1,89.4,72.6,91.1,76.9,72.1,80.6,90.4,,53.9,64.3,72.4,81.3,90.2,91.1,77.8
05-18,75.8,53.3,65.1,80.2,65.7,79.8,87.5,71.3,87.1,76.0,71.8,79.0,90.5,,53.3,65.2,71.6,79.9,87.4,90.5,76.0
05-19,75.4,53.0,67.2,78.7,65.1,78.1,84.9,70.5,87.1,75.1,71.0,77.9,90.5,,53.0,65.5,70.8,78.3,86.6,90.5,75.4
05-20,75.5,52.9,66.9,77.6,67.8,80.3,85.0,69.8,85.2,73.9,70.7,76.6,90.5,,52.9,67.1,70.4,78.7,85.2,90.5,75.5
05-21,75.0,52.3,69.0,77.2,66.8,80.1,83.6,69.1,84.3,73.2,69.9,76.0,91.2,,52.3,67.2,69.6,78.4,84.2,91.2,75.0
05-22,77.6,51.8,68.7,75.8,66.3,81.7,83.2,69.4,84.8,73.7,71.5,75.1,93.6,,51.8,66.7,70.7,79.2,84.5,93.6,75.1
05-23,78.0,51.1,67.5,74.0,65.3,80.5,83.2,68.7,83.4,73.6,71.1,74.1,94.3,,51.1,65.7,70.1,79.0,83.4,94.3,74.0
05-24,79.8,50.5,66.7,73.3,66.0,78.7,83.5,68.9,82.1,76.1,77.6,73.4,93.6,,50.5,66.2,71.6,79.2,83.2,93.6,76.1
05-25,76.6,50.2,65.4,73.2,65.6,78.1,84.3,68.3,83.5,75.5,77.2,72.6,92.8,,50.2,65.4,70.9,77.6,84.1,92.8,75.5
05-26,78.2,50.6,64.5,71.8,64.7,77.2,84.0,67.5,83.9,74.8,75.4,72.0,92.5,,50.6,64.5,70.1,77.6,83.9,92.5,74.8
05-27,78.0,50.5,62.9,70.4,65.9,76.6,82.7,66.3,83.7,74.1,74.4,71.2,92.1,,50.5,63.5,68.7,77.2,83.5,92.1,74.1
05-28,77.8,53.0,62.0,68.5,64.9,76.4,81.2,65.3,83.1,73.5,73.1,70.7,91.9,,53.0,62.6,67.2,77.0,82.7,91.9,73.1
05-29,77.7,56.7,61.8,66.5,65.0,75.6,79.4,65.1,84.6,72.6,72.2,70.5,91.0,,56.7,62.4,66.0,76.4,83.5,91.0,72.2
05-30,75.6,56.1,63.7,63.0,63.6,74.8,77.8,65.7,83.6,72.0,70.8,76.8,89.4,,56.1,63.1,64.9,76.1,82.4,89.4,72.0
05-31,74.7,55.5,64.3,61.1,62.6,74.8,76.5,65.4,81.5,71.3,70.1,78.8,85.8,,55.5,61.4,65.0,75.5,81.0,85.8,71.3
06-01,78.0,54.6,63.9,59.8,61.1,74.0,75.2,64.9,80.0,70.9,69.0,80.6,82.2,,54.6,60.0,64.5,76.3,80.5,82.2,70.9
06-02,78.4,53.9,63.1,59.6,59.9,73.0,74.3,64.6,79.1,69.9,68.1,79.5,80.9,,53.9,59.7,64.0,75.9,79.4,80.9,69.9
06-03,77.9,53.1,61.7,58.8,58.4,72.0,73.3,63.5,78.3,68.9,67.2,77.4,78.9,,53.1,58.5,62.8,75.0,78.2,78.9,68.9
06-04,77.8,52.2,60.6,55.7,57.8,71.4,72.4,62.8,77.2,68.0,66.1,75.9,78.1,,52.2,56.2,61.9,73.8,77.7,78.1,68.0
06-05,78.1,50.8,60.2,54.9,56.7,69.9,71.5,61.5,80.8,66.9,64.8,74.6,77.1,,50.8,55.3,61.0,72.7,77.9,80.8,66.9
06-06,76.5,50.1,59.3,54.2,56.0,68.9,70.5,59.9,79.2,65.7,63.6,73.6,76.4,,50.1,54.6,59.7,71.7,76.5,79.2,65.7
06-07,79.7,49.8,58.6,53.6,55.0,67.9,69.4,59.3,79.0,68.7,62.2,72.3,75.9,,49.8,53.9,59.0,70.6,78.4,79.7,67.9
06-08,79.7,49.2,57.7,52.9,55.0,67.0,68.5,57.5,78.4,70.5,60.8,71.1,75.4,,49.2,53.3,57.6,70.7,77.8,79.7,67.0
06-09,79.2,48.5,56.9,52.1,55.0,66.3,67.3,56.7,76.7,70.7,59.5,70.1,74.9,,48.5,52.7,56.8,70.3,76.3,79.2,66.3
06-10,78.7,47.8,54.7,51.7,54.2,65.4,66.1,55.0,75.5,71.2,58.2,69.1,74.0,,47.8,52.2,54.9,69.9,75.2,78.7,65.4
06-11,78.5,47.1,52.4,49.7,53.9,64.5,65.3,54.1,74.1,70.6,56.8,68.0,73.7,,47.1,50.3,54.0,69.1,74.0,78.5,64.5
06-12,77.2,46.6,50.9,48.7,54.0,63.7,64.0,52.6,73.0,69.6,56.1,67.0,73.0,,46.6,49.1,53.4,68.1,73.0,77.2,63.7
06-13,77.7,45.7,49.3,47.6,54.1,63.0,63.6,51.2,72.0,68.6,54.9,65.8,74.5,,45.7,47.9,52.9,66.9,74.0,77.7,63.0
06-14,76.6,44.6,45.2,46.0,53.8,62.3,64.0,49.6,71.1,67.4,53.2,65.4,74.3,,44.6,45.3,51.8,66.2,73.6,76.6,62.3
06-15,76.1,43.4,45.3,46.9,53.1,61.7,64.7,48.3,70.9,66.3,51.7,65.0,73.6,,43.4,45.7,50.3,65.5,73.1,76.1,61.7
06-16,75.2,43.0,44.6,47.3,52.5,60.5,65.6,46.8,70.1,65.3,50.1,64.2,73.4,,43.0,45.0,49.0,65.5,72.7,75.2,60.5
06-17,74.4,41.5,42.2,47.4,53.2,59.4,65.2,45.2,69.0,70.2,48.3,63.7,72.6,,41.5,42.8,47.9,66.7,72.1,74.4,59.4
06-18,72.2,40.2,41.3,49.5,52.5,58.6,64.9,44.6,68.1,75.8,46.5,62.6,71.8,,40.2,42.0,48.3,66.2,72.1,75.8,58.6
06-19,69.9,39.3,39.9,54.3,51.5,58.0,64.0,44.4,67.4,74.2,45.7,62.0,71.0,,39.3,40.8,49.2,65.3,70.8,74.2,58.0
06-20,68.6,38.3,38.4,55.4,50.2,56.9,63.4,43.5,66.7,72.7,43.8,60.8,70.4,,38.3,39.4,47.6,64.7,70.1,72.7,56.9
06-21,66.0,37.2,38.2,55.1,49.6,55.5,62.3,42.8,66.0,71.2,42.5,62.0,69.8,,37.2,39.0,46.9,63.8,69.0,71.2,55.5
06-22,64.3,36.7,37.3,54.1,48.1,54.1,61.3,42.2,65.3,70.3,41.0,61.4,68.8,,36.7,38.1,45.8,62.6,68.1,70.3,54.1
06-23,63.0,35.5,36.3,52.8,46.5,53.1,59.9,40.9,64.7,69.0,39.2,61.0,67.9,,35.5,36.9,44.3,61.8,67.3,69.0,53.1
06-24,61.5,34.1,35.1,51.3,45.6,52.0,58.3,40.0,63.9,67.7,38.2,60.4,67.0,,34.1,35.7,43.4,60.8,66.4,67.7,52.0
06-25,60.7,33.6,34.4,48.7,43.7,50.6,57.1,38.8,63.4,66.4,37.9,59.9,65.8,,33.6,35.1,41.8,60.2,65.4,66.4,50.6
06-26,59.5,32.6,33.0,46.7,42.8,49.2,55.5,37.7,62.4,65.8,38.1,58.7,64.9,,32.6,34.0,40.9,59.0,64.4,65.8,49.2
06-27,58.8,31.3,29.9,46.1,41.5,48.1,54.3,36.8,61.5,64.0,37.9,58.1,63.7,,29.9,32.4,40.1,58.4,63.2,64.0,48.1
06-28,58.0,30.8,27.8,46.0,40.1,46.4,52.9,35.7,60.6,63.0,37.1,57.2,62.6,,27.8,31.8,38.9,57.5,62.2,63.0,46.4
06-29,57.2,29.7,26.3,45.8,38.9,45.1,51.6,34.5,59.1,62.2,36.7,56.0,61.8,,26.3,30.7,38.1,56.5,61.3,62.2,45.8
06-30,56.3,29.0,25.2,45.1,37.8,43.7,50.6,33.4,57.8,61.5,36.4,55.1,60.9,,25.2,29.9,37.3,55.6,60.3,61.5,45.1
07-01,56.2,28.3,24.2,44.7,36.9,43.1,49.4,32.4,56.9,65.7,35.5,54.1,60.3,,24.2,29.1,36.3,55.0,59.6,65.7,44.7
07-02,55.6,27.2,23.3,44.1,35.6,41.9,48.3,31.6,55.7,66.4,34.8,53.1,59.2,,23.3,28.1,35.3,54.1,58.5,66.4,44.1
07-03,54.6,26.0,22.2,43.2,34.0,40.9,47.0,30.9,54.4,65.6,34.8,51.7,58.0,,22.2,27.0,34.5,52.8,57.3,65.6,43.2
07-04,53.4,26.0,21.0,41.9,33.2,39.8,45.8,30.5,53.3,64.5,34.0,50.5,57.1,,21.0,26.9,33.7,51.6,56.4,64.5,41.9
07-05,53.2,25.2,21.1,41.0,32.4,38.6,44.5,29.6,52.4,63.2,33.6,49.1,56.6,,21.1,26.1,33.1,50.5,55.9,63.2,41.0
07-06,52.5,25.1,20.0,40.3,31.7,37.3,42.7,28.8,51.6,62.1,33.2,47.7,55.8,,20.0,25.8,32.6,49.3,55.2,62.1,40.3
07-07,52.4,25.2,20.1,39.3,31.1,36.2,41.8,28.2,50.2,60.6,32.4,46.6,55.1,,20.1,25.8,31.9,48.0,54.6,60.6,39.3
07-08,52.2,25.2,19.6,37.7,30.7,35.1,39.8,27.6,49.1,59.2,31.5,46.7,54.2,,19.6,25.7,31.2,47.6,53.8,59.2,37.7
07-09,51.6,24.6,19.6,36.7,30.4,33.7,38.9,26.5,48.1,58.0,31.4,45.4,53.3,,19.6,25.0,31.0,46.5,53.0,58.0,36.7
07-10,51.2,24.4,16.0,35.8,31.0,32.5,37.6,26.4,46.9,56.6,30.6,44.2,52.2,,16.0,24.8,30.8,45.3,52.0,56.6,35.8
07-11,51.2,24.2,18.6,34.5,31.9,31.6,36.7,26.3,45.7,55.1,30.1,43.6,51.0,,18.6,24.6,31.0,44.5,51.2,55.1,34.5
07-12,50.9,24.3,18.0,34.2,31.5,30.7,35.7,26.1,44.6,53.4,29.8,42.3,49.6,,18.0,24.6,30.3,43.2,50.7,53.4,34.2
07-13,50.9,23.6,17.7,33.6,31.4,29.6,34.2,25.4,43.2,52.6,29.9,42.1,48.5,,17.7,23.9,29.8,42.5,50.4,52.6,33.6
07-14,49.9,23.8,17.9,33.2,30.8,28.6,33.3,24.4,42.3,51.4,29.5,41.6,47.2,,17.9,23.9,29.2,41.9,49.3,51.4,33.2
07-15,49.2,24.1,17.2,32.1,30.8,27.8,32.6,24.5,41.3,50.1,29.2,40.7,46.0,,17.2,24.2,28.6,41.0,48.6,50.1,32.1
07-16,48.6,24.3,16.9,31.6,30.0,27.0,31.5,23.9,40.0,48.5,28.8,40.6,45.1,,16.9,23.9,28.1,40.2,47.8,48.6,31.5
07-17,47.4,24.1,16.7,30.1,29.6,26.5,30.6,24.0,38.6,47.0,28.8,40.1,44.2,,16.7,24.0,27.9,39.2,46.5,47.4,30.1
07-18,46.6,24.2,16.6,29.6,29.1,25.6,29.5,23.5,37.6,46.0,28.2,39.8,43.0,,16.6,23.7,27.2,38.5,45.4,46.6,29.5
07-19,45.9,23.7,16.3,28.6,28.6,25.1,29.7,23.0,37.0,44.5,28.3,39.1,42.3,,16.3,23.1,27.0,37.8,44.1,45.9,28.6
07-20,45.1,24.1,16.2,27.5,27.6,24.6,29.3,22.9,36.0,43.0,28.0,38.6,41.9,,16.2,23.1,26.3,37.1,42.8,45.1,28.0
07-21,44.5,24.4,15.9,26.6,27.4,24.3,29.5,22.1,35.2,42.0,28.3,38.1,42.2,,15.9,22.5,25.7,36.4,42.1,44.5,28.3
07-22,43.6,24.1,15.8,25.5,27.0,23.7,28.9,21.8,34.5,40.2,28.3,37.3,41.9,,15.8,22.1,24.9,35.6,41.5,43.6,28.3
07-23,42.7,24.5,15.0,24.7,26.2,23.6,27.8,21.5,33.9,40.4,28.4,37.1,41.6,,15.0,21.9,24.7,35.2,41.4,42.7,27.8
07-24,41.6,24.2,14.6,24.4,25.8,23.3,27.0,21.2,32.7,39.8,28.2,36.3,41.0,,14.6,21.6,24.3,34.1,40.8,41.6,27.0
07-25,40.7,24.1,14.7,23.5,25.9,22.7,26.8,21.2,32.5,39.1,28.1,35.9,40.5,,14.7,21.5,23.8,33.9,40.2,40.7,26.8
07-26,40.6,23.5,14.1,22.3,25.1,22.2,26.8,20.7,31.9,37.8,27.7,35.3,40.2,,14.1,21.0,23.0,33.3,39.7,40.6,26.8
07-27,39.3,23.6,14.2,21.5,24.9,21.8,26.8,20.6,31.9,37.4,27.3,34.7,39.8,,14.2,20.8,22.9,33.0,38.9,39.8,26.8
07-28,38.6,23.7,13.9,20.9,24.1,21.5,26.1,20.7,31.3,37.1,26.8,34.1,39.2,,13.9,20.8,22.8,32.4,38.3,39.2,26.1
07-29,37.8,23.3,13.6,20.3,23.5,21.5,26.0,20.4,30.8,36.6,27.3,34.0,38.6,,13.6,20.3,22.6,32.1,37.5,38.6,26.0
07-30,36.9,22.8,13.4,31.3,22.8,21.3,25.9,19.5,30.3,35.5,27.3,33.6,38.1,,13.4,19.8,22.8,32.2,36.6,38.1,27.3
07-31,35.9,22.4,13.1,34.1,22.3,20.9,25.0,20.0,29.5,35.5,27.6,32.9,37.4,,13.1,20.1,22.3,33.4,35.8,37.4,27.6
08-01,39.9,22.4,13.3,33.4,21.8,20.6,25.1,19.5,29.6,34.6,27.9,32.6,36.8,,13.3,19.7,22.1,32.9,36.3,39.9,27.9
08-02,40.1,21.9,13.6,32.6,21.2,20.5,24.4,19.5,29.2,33.9,27.8,33.1,36.6,,13.6,19.7,21.6,32.8,36.1,40.1,27.8
08-03,39.9,21.4,12.9,31.6,20.7,20.2,24.2,18.8,29.3,33.3,27.7,33.0,36.2,,12.9,19.1,21.1,32.2,35.6,39.9,27.7
08-04,40.3,21.2,13.3,31.6,20.7,19.9,23.6,19.2,29.1,32.3,27.8,33.4,36.2,,13.3,19.4,21.0,31.9,35.7,40.3,27.8
08-05,39.9,21.1,12.7,41.9,20.7,19.6,23.9,18.3,28.4,31.8,27.6,33.4,36.1,,12.7,18.6,21.0,32.4,39.2,41.9,27.6
08-06,39.0,21.0,12.8,41.2,20.1,19.6,22.7,18.1,29.0,31.6,27.7,33.7,35.9,,12.8,18.4,20.6,32.5,38.4,41.2,27.7
08-07,39.0,21.1,12.6,43.2,20.6,19.4,22.6,18.1,28.9,30.8,27.5,33.2,35.8,,12.6,18.3,20.9,31.8,38.4,43.2,27.5
08-08,37.8,20.8,12.8,42.7,22.4,19.1,22.6,17.7,28.3,30.1,27.3,33.9,35.4,,12.8,18.0,21.8,31.6,37.3,42.7,27.3
08-09,37.7,20.0,12.0,41.5,23.3,19.6,22.6,17.9,28.4,30.0,27.0,33.6,34.8,,12.0,18.3,21.6,31.4,37.1,41.5,27.0
08-10,36.8,20.4,12.5,40.3,23.3,18.8,22.5,17.5,28.4,29.3,26.6,33.7,34.5,,12.5,17.7,21.6,31.1,36.3,40.3,26.6
08-11,35.8,19.6,12.4,39.3,23.8,19.6,22.3,17.7,28.4,28.9,26.3,33.6,34.1,,12.4,18.1,21.2,30.8,35.4,39.3,26.3
08-12,34.8,19.7,12.1,38.7,24.4,19.5,19.2,17.4,27.6,28.6,26.3,33.6,33.9,,12.1,17.8,19.6,30.6,34.6,38.7,26.3
08-13,34.3,19.9,11.9,37.7,24.8,19.5,19.1,17.4,27.6,28.3,26.5,33.5,33.4,,11.9,17.7,19.8,30.3,34.1,37.7,26.5
08-14,33.1,19.6,12.2,37.3,24.9,19.3,19.1,17.6,27.3,28.1,26.5,36.8,33.0,,12.2,17.9,19.4,30.1,36.1,37.3,26.5
08-15,32.8,19.3,11.8,37.1,25.2,19.8,18.8,17.1,27.0,27.5,25.9,39.1,32.5,,11.8,17.4,19.6,29.5,36.2,39.1,25.9
08-16,32.5,19.1,11.7,36.8,25.0,19.4,18.7,16.6,26.9,27.1,26.2,39.2,32.3,,11.7,17.0,19.3,29.2,35.9,39.2,26.2
08-17,32.4,18.9,12.5,36.2,24.7,19.4,18.6,21.0,26.3,26.6,26.0,38.3,31.9,,12.5,18.6,20.4,28.7,35.5,38.3,26.0
