date,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
12-20,30.1,21.4,40.2,26.4,18.2,20.4,34.7,10.1,18.2,23.0,38.7,12.3,45.7,40.0,31.4,12.8,4.1,36.7,8.9,,4.1,9.9,18.2,33.3,40.1,45.7,23.0
12-21,31.2,20.2,39.4,28.5,20.4,21.0,33.5,9.1,19.0,24.3,38.1,12.0,46.0,38.1,31.9,9.6,4.1,36.6,9.5,,4.1,9.4,19.5,32.8,38.4,46.0,24.3
12-22,30.6,17.5,40.5,27.7,18.6,19.8,34.3,9.1,19.5,22.4,36.9,14.0,46.0,40.1,30.4,11.5,4.1,36.7,9.6,,4.1,9.5,18.0,32.8,40.2,46.0,22.4
12-23,30.7,19.4,39.6,27.0,19.7,20.6,35.7,8.8,18.8,24.1,37.6,13.3,46.2,37.9,32.0,12.0,4.3,36.6,9.9,,4.3,9.7,19.1,34.2,38.3,46.2,24.1
12-24,32.1,21.4,39.8,27.6,20.5,20.1,35.7,11.3,17.5,25.3,38.1,12.2,47.0,37.1,29.6,10.6,4.3,36.4,10.0,,4.3,10.5,18.5,34.3,38.5,47.0,25.3
12-25,30.9,21.0,39.5,28.4,21.9,21.2,36.9,9.2,19.8,25.5,38.0,13.1,46.5,38.4,30.1,10.9,4.3,36.4,10.3,,4.3,10.1,20.3,34.2,38.6,46.5,25.5
12-26,30.3,20.9,40.4,27.8,21.8,21.6,36.6,9.8,18.7,24.9,39.7,12.8,47.1,37.7,32.1,12.2,4.3,36.5,10.9,,4.3,10.7,19.6,34.8,39.9,47.1,24.9
12-27,30.0,20.7,39.8,27.8,,21.0,36.3,9.3,19.5,25.1,40.3,14.0,47.9,37.3,32.5,10.5,4.1,36.4,11.0,,4.1,10.2,19.7,35.9,40.0,47.9,26.5
12-28,30.8,21.3,38.6,27.3,21.1,20.6,37.5,8.5,20.0,25.8,40.1,12.9,46.9,36.9,31.1,10.8,4.1,36.5,11.4,,4.1,10.4,20.3,34.4,38.9,46.9,25.8
12-29,31.2,19.4,38.2,27.0,20.7,21.7,37.6,8.7,19.3,24.8,40.0,14.1,47.4,37.2,31.3,12.0,4.1,36.2,12.0,,4.1,11.3,19.4,34.3,38.6,47.4,24.8
12-30,32.4,21.9,39.4,27.0,21.0,21.7,38.3,10.8,19.9,26.7,40.8,13.8,47.6,38.4,32.6,11.7,4.3,36.2,12.2,,4.3,11.5,20.4,34.8,39.7,47.6,26.7
12-31,32.1,22.0,38.5,28.3,20.3,21.8,37.0,9.8,20.1,26.0,39.5,15.4,47.9,38.8,32.2,12.8,4.8,36.2,12.5,,4.8,12.0,20.2,34.6,39.0,47.9,26.0
01-01,31.4,23.2,39.4,27.6,19.6,21.3,37.4,9.9,19.1,25.1,41.2,16.2,47.8,38.7,30.7,13.8,4.5,36.5,13.1,,4.5,12.5,19.3,34.5,39.8,47.8,25.1
01-02,30.8,20.8,40.2,26.6,22.6,21.9,38.5,9.2,21.0,27.1,39.6,13.9,46.4,39.4,30.2,14.2,4.5,36.5,13.7,,4.5,12.8,20.9,34.2,39.8,46.4,26.6
01-03,31.6,20.8,40.2,28.0,20.5,21.4,39.2,9.9,20.8,26.4,41.1,15.2,47.0,38.4,30.2,11.6,4.6,36.2,14.2,,4.6,11.3,20.6,34.4,40.4,47.0,26.4
01-04,31.4,21.0,38.0,27.1,22.5,21.0,38.9,9.0,20.6,25.9,42.0,16.1,48.2,38.1,32.2,12.1,4.5,36.2,14.6,,4.5,11.5,20.7,34.6,39.5,48.2,25.9
01-05,32.2,24.5,40.0,27.1,23.2,21.7,40.5,8.7,20.8,25.8,39.5,14.2,46.8,36.5,31.6,13.3,4.3,36.5,14.7,,4.3,12.4,21.1,34.8,40.1,46.8,25.8
01-06,32.2,21.0,38.3,27.9,22.2,22.0,37.6,11.1,21.1,24.0,39.5,16.3,47.1,36.7,31.9,14.4,4.0,36.0,15.2,,4.0,13.7,21.0,34.5,38.5,47.1,24.0
01-07,32.5,21.3,39.7,27.3,21.8,21.8,39.1,9.8,21.4,25.0,41.6,16.9,47.3,37.0,32.3,14.2,4.5,36.2,15.3,,4.5,13.4,21.4,34.7,40.1,47.3,25.0
01-08,31.5,23.0,39.6,26.8,20.6,22.2,38.1,9.7,20.4,27.0,40.6,15.4,48.1,37.6,30.4,11.7,4.1,36.3,15.9,,4.1,11.3,20.5,34.4,39.8,48.1,26.8
01-09,32.8,25.3,39.1,27.1,23.5,22.5,37.9,9.1,21.6,24.9,41.5,15.7,47.3,37.2,30.8,11.8,4.1,36.3,16.2,,4.1,11.3,22.0,34.9,39.6,47.3,25.3
01-10,31.4,23.4,38.7,27.7,21.8,21.8,40.6,8.4,21.2,25.3,42.3,15.8,48.5,37.0,31.1,11.8,4.3,36.2,16.3,,4.3,11.1,21.4,34.3,40.9,48.5,25.3
01-11,32.0,23.7,39.1,28.4,,21.9,39.6,9.6,22.3,26.7,41.4,14.1,48.3,37.7,31.5,12.8,4.5,36.3,16.6,,4.5,11.8,21.9,35.9,40.1,48.3,27.5
01-12,33.3,22.8,39.9,27.1,23.1,22.9,39.7,9.5,21.4,27.5,41.5,17.1,47.3,36.6,30.6,13.4,4.5,36.1,17.1,,4.5,12.6,21.9,35.0,40.2,47.3,27.1
01-13,32.2,25.8,38.8,27.6,22.7,22.3,39.8,9.5,22.1,25.4,42.0,15.6,47.1,37.6,32.4,13.9,4.3,36.3,17.4,,4.3,13.0,22.2,34.7,40.2,47.1,25.8
01-14,32.8,23.8,38.4,28.0,20.7,21.3,40.3,8.9,21.9,27.3,41.5,16.9,48.1,36.8,31.0,13.0,4.1,36.3,17.4,,4.1,12.2,20.9,34.9,40.6,48.1,27.3
01-15,34.8,25.3,38.9,29.0,23.4,21.8,38.3,9.9,22.5,27.4,40.9,17.0,48.3,38.6,32.8,13.7,4.1,36.3,17.3,,4.1,12.9,22.1,35.7,39.3,48.3,27.4
01-16,34.0,24.3,38.8,26.6,23.3,22.5,40.6,9.6,22.2,27.1,41.5,15.3,48.1,39.5,31.2,14.3,4.1,36.6,17.8,,4.1,13.3,22.4,35.6,40.8,48.1,26.6
01-17,32.8,26.3,39.3,28.8,24.4,21.3,39.7,9.5,23.1,27.3,41.5,14.9,48.1,40.3,30.8,14.1,4.6,36.6,17.8,,4.6,13.2,22.0,35.1,40.5,48.1,27.3
01-18,33.2,25.2,38.3,26.8,23.5,22.1,40.8,9.5,22.4,27.5,42.4,18.3,48.5,39.4,31.7,12.7,4.1,36.4,18.3,,4.1,12.0,22.2,35.2,41.1,48.5,26.8
01-19,34.4,26.8,39.7,27.0,24.4,22.2,40.4,10.2,23.4,26.7,43.6,17.0,47.3,37.6,31.7,14.1,4.3,36.5,18.4,,4.3,13.3,22.6,35.6,41.1,47.3,26.8
01-20,35.5,25.8,37.7,28.0,24.0,22.0,42.2,9.8,22.6,25.6,42.7,17.6,47.7,37.9,31.6,13.0,4.5,36.6,18.6,,4.5,12.4,22.2,36.2,42.3,47.7,25.8
01-21,35.0,26.1,38.0,28.4,23.5,22.7,41.5,8.7,22.6,28.2,43.6,18.8,47.5,38.8,33.6,15.6,4.3,36.4,18.9,,4.3,14.2,22.6,35.9,41.9,47.5,28.2
01-22,33.5,26.9,39.1,28.4,23.3,23.1,41.6,10.4,24.2,27.5,43.5,17.7,48.1,39.5,32.3,13.5,4.5,36.3,19.0,,4.5,12.9,23.2,35.2,42.0,48.1,27.5
01-23,33.6,26.4,38.2,27.2,22.6,21.2,43.3,10.0,23.4,27.7,44.0,18.4,48.6,40.0,33.4,14.0,4.6,36.6,18.9,,4.6,13.2,21.7,35.4,43.4,48.6,27.2
01-24,33.7,26.7,38.0,27.8,24.5,21.7,43.6,9.1,24.7,26.9,42.2,16.9,48.7,39.1,33.1,14.8,4.6,36.3,19.2,,4.6,13.7,22.8,35.3,42.5,48.7,26.9
01-25,34.9,28.2,37.5,26.9,23.3,21.5,41.1,10.0,22.7,26.6,43.5,17.7,47.4,37.6,31.7,15.0,4.3,36.4,19.2,,4.3,14.0,22.0,35.8,41.6,47.4,26.9
01-26,36.7,29.5,39.0,28.5,21.8,22.2,41.2,10.3,23.7,28.6,43.3,17.1,47.5,38.8,31.6,15.3,4.3,36.4,19.6,,4.3,14.3,21.9,36.6,41.6,47.5,28.6
01-27,35.1,26.9,38.2,27.8,26.3,22.9,42.6,9.5,23.6,28.4,43.8,17.7,47.6,38.6,31.1,14.1,4.6,36.4,19.6,,4.6,13.2,23.2,35.9,42.8,47.6,27.8
01-28,36.6,27.1,38.3,27.6,25.3,22.9,42.1,9.0,23.4,26.8,43.2,19.4,48.6,38.2,32.8,14.6,4.3,36.4,19.8,,4.3,13.5,23.1,36.5,42.3,48.6,27.1
01-29,35.1,26.9,38.5,28.2,26.5,21.5,43.0,9.9,23.5,26.2,43.4,17.7,49.0,38.9,33.5,16.8,4.5,36.4,19.7,,4.5,15.4,22.3,35.9,43.0,49.0,26.9
01-30,37.4,29.8,36.9,27.4,25.0,21.9,43.9,9.8,24.5,28.4,43.5,18.1,47.7,39.4,31.7,15.3,4.5,36.3,19.9,,4.5,14.2,22.9,36.7,43.6,47.7,28.4
