date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
01-14,-2.5,27.2,25.4,20.8,30.7,31.3,24.1,29.6,26.2,29.2,33.1,,-2.5,20.8,25.4,29.6,31.3,33.1,27.2
01-15,10.8,31.1,27.8,20.6,32.1,30.9,31.6,29.8,32.6,29.0,25.0,,10.8,20.6,27.8,31.1,32.1,32.6,29.8
01-16,25.3,34.9,30.8,21.6,28.2,26.0,27.5,35.9,31.2,31.3,24.0,,21.6,24.0,26.0,31.2,34.9,35.9,28.2
01-17,23.5,31.3,29.1,25.9,25.3,30.2,31.5,20.4,33.4,29.7,22.0,,20.4,22.0,25.3,30.2,31.5,33.4,29.1
01-18,25.8,32.4,33.8,28.8,24.6,35.8,21.7,21.2,27.8,26.5,15.3,,15.3,21.2,24.6,28.8,33.8,35.8,26.5
01-19,28.8,32.4,33.2,25.7,26.2,39.5,24.3,28.0,23.5,23.7,15.4,,15.4,23.5,24.3,28.8,33.2,39.5,26.2
01-20,27.0,32.4,26.6,22.6,23.4,30.7,33.3,32.4,27.7,22.5,17.3,,17.3,22.5,23.4,30.7,32.4,33.3,27.0
01-21,26.1,31.3,21.2,22.2,23.2,14.1,26.0,30.2,28.1,23.7,16.7,,14.1,16.7,22.2,26.1,30.2,31.3,23.7
01-22,30.5,29.2,18.6,33.6,21.0,16.7,16.4,27.4,30.0,24.1,18.1,,16.4,16.7,18.6,29.2,30.5,33.6,24.1
01-23,37.9,23.8,27.8,36.8,24.1,19.7,21.0,27.1,24.5,27.6,19.8,,19.7,19.8,23.8,27.6,36.8,37.9,24.5
01-24,33.9,28.0,31.8,24.1,16.2,30.9,21.1,28.0,23.2,27.7,15.7,,15.7,16.2,23.2,28.0,31.8,33.9,27.7
01-25,33.4,32.7,39.9,16.3,11.5,34.6,18.9,28.0,20.1,21.1,11.9,,11.5,11.9,18.9,32.7,34.6,39.9,21.1
01-26,34.2,31.0,44.7,19.5,7.6,18.0,24.0,31.7,12.4,18.0,11.5,,7.6,11.5,18.0,31.0,34.2,44.7,19.5
01-27,31.5,28.6,38.7,30.7,12.4,21.3,30.1,24.4,20.8,16.8,22.3,,12.4,16.8,21.3,30.1,31.5,38.7,24.4
01-28,21.2,24.2,32.0,33.3,26.8,28.9,23.0,23.1,36.0,22.1,20.8,,20.8,21.2,23.0,28.9,33.3,36.0,24.2
01-29,11.7,32.1,33.5,35.5,30.6,34.2,23.2,23.2,31.1,30.5,23.2,,11.7,23.2,23.2,32.1,34.2,35.5,30.6
01-30,19.8,31.7,31.1,33.5,32.3,37.6,25.2,21.7,21.0,31.2,19.3,,19.3,19.8,21.7,31.7,33.5,37.6,31.1
01-31,26.4,23.0,29.8,25.3,35.4,37.6,27.2,28.0,25.2,28.9,10.0,,10.0,23.0,25.3,28.9,35.4,37.6,27.2
02-01,27.1,13.6,29.1,20.2,37.3,35.5,30.1,36.0,33.4,18.7,18.7,,13.6,18.7,20.2,33.4,36.0,37.3,29.1
02-02,28.6,14.6,32.5,10.0,32.5,35.6,35.2,40.7,36.7,7.2,24.4,,7.2,10.0,24.4,35.2,36.7,40.7,32.5
02-03,30.0,18.8,35.2,5.4,32.7,34.2,30.8,18.8,32.0,7.7,28.7,,5.4,7.7,18.8,32.0,34.2,35.2,30.0
02-04,23.8,14.5,36.0,12.9,33.2,34.9,31.0,4.6,17.3,17.8,29.7,,4.6,12.9,17.3,31.0,34.9,36.0,23.8
02-05,30.3,14.5,39.3,17.6,36.6,34.3,26.5,9.6,20.7,22.4,31.4,,9.6,14.5,20.7,31.4,36.6,39.3,26.5
