date,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
11-20,19.4,38.8,45.3,23.9,36.7,37.9,31.3,30.0,39.7,33.6,34.0,25.3,42.8,39.7,36.7,32.0,28.8,28.8,29.5,,19.4,25.1,29.7,37.4,40.4,45.3,33.6
11-21,22.5,40.6,44.6,16.9,30.7,25.7,21.2,29.8,41.2,22.3,34.9,27.9,34.0,40.8,41.0,24.6,28.4,30.0,30.9,,16.9,22.1,26.6,34.5,41.0,44.6,30.0
11-22,31.1,40.1,43.3,22.8,37.6,24.6,19.0,32.9,29.7,19.9,30.9,36.3,27.7,45.5,30.9,26.4,31.5,43.2,33.4,,19.0,22.2,28.5,35.2,43.2,45.5,31.1
11-23,24.6,39.9,29.5,23.0,31.1,18.1,18.0,40.5,39.4,23.5,20.7,41.0,29.3,48.2,31.1,27.9,30.6,35.2,25.5,,18.0,20.2,25.0,33.6,40.6,48.2,29.5
11-24,25.3,36.3,27.3,27.7,35.6,25.3,-0.8,38.1,41.9,29.1,20.7,36.3,24.4,41.5,23.2,33.4,22.5,21.7,25.9,,-0.8,21.5,24.8,34.7,38.8,41.9,27.3
11-25,31.8,36.0,30.6,34.0,41.5,33.8,3.4,26.8,36.0,31.5,28.4,29.7,34.9,43.5,18.7,23.0,28.0,30.7,37.0,,3.4,22.1,28.9,34.5,37.9,43.5,31.5
11-26,23.2,20.8,29.7,29.5,41.0,41.5,25.2,24.6,32.2,34.9,37.2,12.7,35.8,51.4,26.2,14.2,17.6,39.6,28.4,,12.7,16.9,24.8,35.4,41.1,51.4,29.5
11-27,22.8,11.8,23.7,27.1,33.4,39.0,30.2,39.7,39.0,39.6,45.7,7.7,25.0,37.8,37.8,20.1,22.5,36.1,25.2,,7.7,18.5,24.2,37.8,39.6,45.7,30.2
11-28,13.1,12.4,11.1,16.0,30.2,31.6,17.6,39.9,41.0,36.0,46.0,11.1,20.3,29.8,31.8,24.1,29.8,41.2,22.8,,11.1,12.1,18.7,31.7,41.0,46.0,29.8
11-29,9.1,24.3,3.2,27.0,31.1,28.0,11.5,36.1,38.5,34.5,39.7,11.8,17.2,32.4,29.1,24.1,27.9,43.0,12.0,,3.2,11.0,20.0,31.9,38.7,43.0,27.9
11-30,16.5,17.1,13.5,30.0,34.7,32.4,18.7,30.0,37.4,32.5,32.4,13.6,18.0,36.3,26.2,16.2,33.6,36.5,30.2,,13.5,15.7,18.2,32.5,36.4,37.4,30.0
