date,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-09,35.4,28.9,18.8,19.5,11.3,28.4,14.9,34.8,39.5,36.7,43.1,39.1,19.2,20.1,31.8,29.7,17.4,,11.3,16.4,19.5,35.0,39.2,43.1,28.9
02-10,35.4,30.1,14.9,20.4,17.6,32.3,12.4,29.9,31.1,37.8,40.2,25.3,20.2,19.4,29.3,32.6,28.5,,12.4,16.5,20.4,31.3,36.4,40.2,29.3
02-11,32.2,29.1,18.3,20.5,23.2,32.5,9.6,25.2,30.3,37.7,31.2,23.5,13.1,18.3,32.2,33.3,28.3,,9.6,16.2,22.7,31.4,32.8,37.7,28.3
02-12,28.5,30.1,17.6,26.3,30.9,25.9,14.7,34.2,36.1,39.9,30.7,25.2,23.6,22.5,29.9,31.7,27.6,,14.7,20.5,25.7,30.7,35.0,39.9,28.5
02-13,24.5,30.3,15.0,27.6,35.8,23.9,23.5,39.4,41.2,36.3,30.6,26.4,30.5,26.2,26.1,33.4,29.6,,15.0,23.7,26.2,31.2,37.5,41.2,29.6
02-14,19.5,11.6,15.2,27.5,34.1,20.7,22.9,40.7,41.7,33.1,30.4,30.2,31.3,30.6,16.9,34.9,15.2,,11.6,15.2,20.4,31.7,37.2,41.7,30.2
02-15,24.6,18.1,20.1,28.7,34.0,19.6,25.1,42.2,34.6,33.9,32.2,20.5,26.7,30.8,22.4,31.6,7.5,,7.5,19.0,22.0,31.7,34.2,42.2,26.7
02-16,31.2,24.7,26.7,26.9,31.5,19.4,32.0,37.2,27.1,37.1,34.7,23.3,15.5,34.9,20.4,21.1,12.2,,12.2,17.9,22.8,31.6,35.8,37.2,26.9
02-17,30.6,23.4,20.4,26.9,22.9,21.0,28.9,35.4,27.1,41.3,31.7,31.9,11.9,26.7,14.4,19.7,22.8,,11.9,17.6,22.4,29.3,33.3,41.3,26.7
02-18,33.1,28.6,18.2,26.4,28.3,26.4,21.9,36.3,36.0,31.6,31.3,33.6,10.7,22.7,15.3,25.5,25.1,,10.7,17.0,24.6,31.3,34.5,36.3,26.4
02-19,24.3,30.7,20.4,27.2,24.9,17.5,26.5,28.3,38.4,33.8,31.3,15.6,6.4,22.7,30.6,30.3,28.7,,6.4,16.7,24.0,30.4,32.3,38.4,27.2
02-20,24.9,26.7,29.3,22.6,17.6,19.2,22.3,21.0,34.3,34.9,33.0,4.6,11.1,24.2,23.5,32.9,30.8,,4.6,15.0,22.1,29.6,33.5,34.9,24.2
02-21,33.9,25.4,31.6,19.4,15.5,28.0,14.8,29.2,27.0,32.8,36.6,10.6,13.2,31.6,20.1,25.3,29.7,,10.6,14.1,19.9,30.1,33.3,36.6,27.0
02-22,35.0,26.4,35.6,12.4,18.7,34.5,13.5,31.4,22.0,25.7,29.9,13.0,9.9,31.4,28.9,19.6,13.0,,9.9,12.8,17.7,30.2,34.7,35.6,25.7
02-23,19.4,26.7,34.8,22.1,21.4,23.4,17.9,33.9,20.9,20.6,14.8,12.7,13.5,28.4,30.7,13.8,12.3,,12.3,13.2,17.3,24.0,32.0,34.8,20.9
02-24,16.3,29.4,36.0,25.1,23.8,26.3,10.7,35.0,24.2,28.8,11.3,11.5,20.3,23.9,23.6,11.2,18.7,,10.7,11.2,18.2,25.4,31.7,36.0,23.8
02-25,24.2,26.4,35.1,22.5,24.4,30.1,20.8,35.4,29.3,34.8,14.7,17.3,27.4,16.1,17.9,10.7,29.2,,10.7,15.5,20.3,29.2,34.9,35.4,24.4
02-26,28.0,27.4,32.4,23.8,24.4,20.5,13.1,36.0,24.4,37.4,19.4,25.1,31.7,26.2,26.3,15.1,20.9,,13.1,17.7,23.2,27.5,33.8,37.4,25.1
02-27,22.5,36.7,23.6,26.0,19.7,26.9,13.7,30.6,21.9,40.5,23.1,22.6,33.4,29.8,13.0,24.6,21.9,,13.0,17.3,22.4,27.5,34.7,40.5,23.6
02-28,14.1,35.1,31.0,25.7,26.3,20.8,23.9,31.5,23.4,35.9,17.7,21.5,33.5,31.8,14.0,31.7,18.7,,14.0,16.2,21.4,31.5,34.1,35.9,25.7
02-29,,36.9,,,,23.6,,,,37.1,,,,33.8,,,,,14.0,16.2,21.4,31.5,34.1,35.9,25.7
03-01,12.8,36.3,40.6,27.6,30.7,19.7,31.1,28.8,24.4,39.6,18.5,25.3,35.1,28.9,26.4,36.2,21.4,,12.8,19.2,25.1,31.9,37.6,40.6,28.8
03-02,13.3,14.4,42.7,29.5,33.7,11.1,37.5,29.5,26.4,39.2,27.1,32.0,32.3,23.2,30.0,38.7,19.2,,11.1,14.0,25.8,32.6,38.9,42.7,29.5
03-03,17.8,23.0,39.9,30.4,30.3,23.8,35.7,32.8,20.3,40.4,33.0,32.3,31.4,27.7,31.9,39.5,21.1,,17.8,20.8,26.9,32.9,39.6,40.4,31.4
03-04,31.6,26.4,34.8,23.7,24.6,33.2,26.1,30.8,16.0,39.8,35.8,16.9,26.7,33.1,28.2,33.4,22.6,,16.0,20.3,25.8,33.1,35.2,39.8,28.2
03-05,36.6,15.5,26.4,25.3,30.5,37.8,30.7,33.1,24.1,39.8,31.2,15.9,31.7,36.0,34.1,23.9,24.6,,15.5,20.7,25.1,33.3,37.1,39.8,30.7
03-06,35.4,20.2,23.1,28.5,31.0,34.0,34.6,37.9,30.4,32.8,15.1,23.3,32.8,37.9,38.5,16.7,22.6,,15.1,18.8,23.3,34.1,37.9,38.5,31.0
03-07,36.0,29.9,19.1,28.4,25.9,17.5,33.5,27.4,33.6,25.8,28.5,31.7,31.6,37.7,39.1,13.4,23.9,,13.4,18.5,25.9,32.1,36.7,39.1,28.5
03-08,36.0,29.3,27.4,28.0,21.7,26.1,28.3,28.2,33.6,27.9,37.1,35.6,25.8,31.1,39.9,19.5,24.4,,19.5,23.3,27.1,31.6,36.4,39.9,28.2
03-09,37.6,25.9,25.0,24.7,30.4,32.8,23.3,36.9,31.9,32.6,40.0,36.7,23.8,32.3,30.3,23.3,28.3,,23.3,23.6,25.7,32.6,37.2,40.0,30.4
03-10,34.6,29.8,19.4,18.2,36.1,34.4,24.7,38.7,35.9,38.6,41.8,35.6,26.2,33.4,22.4,14.7,33.8,,14.7,18.9,25.9,35.7,38.7,41.8,33.8
03-11,38.2,36.0,28.4,19.0,38.4,36.0,29.6,23.0,38.6,40.2,39.3,33.7,29.5,36.6,21.1,17.6,30.6,,17.6,20.3,29.3,36.9,38.9,40.2,33.7
03-12,44.1,34.9,28.2,30.6,36.4,36.2,34.4,26.1,35.1,34.2,38.9,35.7,32.9,37.0,20.1,27.8,29.9,,20.1,27.1,30.4,35.8,37.7,44.1,34.4
03-13,45.8,36.9,26.9,24.1,35.1,37.4,39.0,30.8,36.5,34.5,41.3,38.9,17.9,30.8,19.0,31.1,30.0,,17.9,22.1,30.6,37.0,39.9,45.8,34.5
03-14,44.6,26.0,30.7,23.5,37.0,37.7,45.3,33.0,39.2,33.1,45.3,36.5,18.2,32.1,26.4,30.1,31.6,,18.2,25.0,30.6,37.1,44.9,45.3,33.0
03-15,39.7,22.3,33.5,30.9,39.4,39.7,45.5,30.1,42.5,29.6,44.6,25.2,22.4,33.8,30.7,36.3,30.9,,22.3,24.1,30.6,39.5,43.4,45.5,33.5
03-16,44.6,18.5,38.4,34.4,40.6,40.9,40.0,37.7,43.9,31.4,45.4,26.4,28.7,34.7,27.6,31.3,21.1,,18.5,24.3,30.8,40.1,44.2,45.4,34.7
03-17,47.2,21.7,40.1,38.5,28.3,34.9,34.8,33.6,43.6,36.4,46.4,26.2,32.0,33.7,30.9,28.3,20.2,,20.2,24.4,30.4,36.8,44.7,47.2,33.7
03-18,46.3,27.0,40.7,35.9,32.0,21.2,33.0,19.7,39.1,34.5,47.5,18.6,33.4,28.1,35.6,30.3,20.7,,18.6,20.3,27.9,35.6,42.9,47.5,33.0
03-19,44.2,34.3,42.0,23.5,30.3,18.1,33.4,27.1,35.4,37.0,47.0,22.8,33.9,26.7,40.5,34.2,25.9,,18.1,23.2,27.0,35.7,42.8,47.0,33.9
03-20,40.8,34.4,42.9,26.2,30.5,23.7,37.5,34.6,38.7,42.2,46.1,29.9,33.7,24.7,34.1,29.4,26.5,,23.7,25.6,29.8,37.8,42.5,46.1,34.1
03-21,33.1,33.4,41.3,36.5,26.2,34.7,31.0,36.1,41.5,43.6,44.6,38.2,29.4,27.6,22.1,24.7,27.2,,22.1,25.6,29.1,36.8,42.3,44.6,33.4
03-22,35.3,27.8,29.7,36.2,22.5,40.5,24.7,31.4,41.3,28.2,39.4,38.8,28.4,30.1,24.3,27.1,24.0,,22.5,24.2,27.6,35.4,39.8,41.3,29.7
03-23,34.8,32.1,22.0,23.8,26.3,42.3,15.1,32.8,38.3,22.5,27.9,34.4,32.1,29.2,23.9,32.9,23.2,,15.1,22.3,23.9,32.8,36.2,42.3,29.2
03-24,36.5,38.4,23.9,27.9,26.6,41.7,21.7,35.9,37.0,31.5,34.7,34.5,32.6,32.9,25.0,40.1,18.8,,18.8,23.0,27.6,36.0,39.1,41.7,32.9
03-25,40.4,40.3,28.7,32.4,24.0,42.0,31.2,40.2,31.7,31.7,32.4,29.4,35.1,33.1,25.3,44.9,12.6,,12.6,24.8,30.8,36.1,41.1,44.9,32.4
03-26,42.4,40.8,18.4,24.5,24.9,30.1,37.5,31.6,38.2,24.5,32.1,20.7,40.2,25.1,24.0,47.3,10.9,,10.9,19.8,24.5,37.6,41.4,47.3,30.1
03-27,29.5,33.6,21.2,23.6,31.9,36.0,38.3,28.4,44.3,34.0,31.7,24.9,40.8,19.0,29.2,46.3,14.2,,14.2,20.3,27.7,34.4,42.2,46.3,31.7
03-28,21.7,35.6,33.3,32.4,30.4,39.1,39.4,31.1,46.6,34.2,27.4,33.5,37.3,25.0,39.1,39.2,27.7,,21.7,26.5,31.0,37.6,39.2,46.6,33.5
03-29,22.2,38.1,27.2,41.6,29.7,39.1,40.0,38.2,44.5,22.4,35.0,34.5,26.0,27.3,36.8,33.2,33.0,,22.2,24.5,29.2,38.1,40.6,44.5,34.5
03-30,25.8,31.2,17.4,42.1,34.2,43.6,39.8,29.9,45.6,22.1,37.1,38.2,26.2,32.1,21.5,33.4,21.7,,17.4,21.6,26.1,37.3,42.7,45.6,32.1
03-31,37.8,23.3,28.1,32.5,41.2,45.9,39.7,28.8,45.9,27.0,30.4,44.2,28.0,39.5,30.9,33.8,24.5,,23.3,26.0,28.7,39.6,44.9,45.9,32.5
04-01,43.1,30.5,23.7,20.7,46.0,29.4,34.5,27.8,38.0,30.8,34.3,44.6,35.1,40.0,40.0,35.7,31.9,,20.7,26.2,30.8,38.4,43.7,46.0,34.5
04-02,43.4,34.3,33.7,24.5,47.3,22.6,32.2,23.4,27.9,36.7,35.0,40.2,35.9,25.6,46.1,40.7,36.7,,22.6,24.1,31.4,37.4,44.4,47.3,35.0
04-03,43.0,30.2,25.2,31.0,25.5,34.2,38.2,25.4,29.3,41.3,28.7,31.5,34.4,29.6,47.6,37.7,24.9,,24.9,25.3,29.2,35.1,42.0,47.6,31.0
04-04,46.0,33.5,20.4,32.7,29.8,42.3,42.6,29.2,38.0,42.3,24.6,38.7,37.6,35.8,48.9,40.5,12.3,,12.3,22.9,32.1,40.9,44.0,48.9,37.6
04-05,45.2,34.9,26.9,27.5,42.3,39.2,40.8,29.2,40.7,38.0,34.9,41.2,37.3,37.7,46.7,38.2,13.4,,13.4,27.2,34.9,40.7,43.5,46.7,38.0
04-06,44.6,36.3,33.4,19.5,33.3,25.7,39.7,31.2,37.8,40.3,42.6,43.4,37.0,36.7,31.3,31.0,23.1,,19.5,24.7,31.3,38.2,42.9,44.6,36.3
04-07,43.3,29.9,41.4,24.8,31.8,34.2,41.2,37.5,35.8,45.2,44.5,45.6,41.3,37.1,40.2,36.1,34.1,,24.8,31.0,35.5,41.3,44.8,45.6,37.5
04-08,37.9,30.7,33.0,34.3,25.4,42.3,31.6,43.5,26.7,41.3,37.0,37.4,46.6,39.1,42.3,43.7,37.6,,25.4,29.1,34.1,41.5,43.6,46.6,37.6
04-09,38.1,25.5,33.7,37.6,21.8,45.8,19.7,46.0,32.9,37.1,25.8,37.0,40.9,33.1,37.4,43.9,40.4,,19.7,24.0,33.0,38.6,44.7,46.0,37.1
04-10,27.7,22.4,35.8,39.7,23.2,46.6,26.9,46.5,38.5,37.3,33.6,45.8,23.9,35.2,41.7,32.6,44.5,,22.4,23.6,31.6,40.1,46.1,46.6,35.8
04-11,28.5,25.9,31.1,42.3,32.1,37.4,34.0,46.9,40.5,37.3,39.5,50.5,25.0,37.8,40.5,35.6,48.5,,25.0,27.5,33.6,40.5,47.5,50.5,37.4
04-12,28.0,35.1,33.7,33.0,35.9,28.6,35.7,44.6,39.0,39.9,44.0,31.5,26.4,31.0,38.7,20.6,44.9,,20.6,27.4,31.4,38.8,44.2,44.9,35.1
04-13,30.6,41.4,39.9,28.2,34.0,27.7,41.5,30.8,44.2,41.8,46.3,22.3,31.5,24.8,41.9,21.1,35.8,,21.1,23.8,30.1,41.4,42.8,46.3,34.0
04-14,38.2,46.6,36.7,34.2,26.8,25.5,36.8,32.2,38.8,39.2,38.8,33.9,40.9,25.7,35.6,32.2,29.5,,25.5,26.3,32.2,38.3,39.9,46.6,35.6
04-15,35.7,39.0,23.2,41.7,35.6,30.3,35.6,41.1,19.2,27.1,37.8,41.7,42.0,35.1,27.7,38.9,33.7,,19.2,25.5,33.0,38.9,41.7,42.0,35.6
04-16,34.1,20.9,22.3,43.9,42.4,34.9,24.9,36.1,23.0,29.4,43.9,43.6,34.0,32.0,27.7,39.1,39.8,,20.9,22.7,29.0,39.3,43.7,43.9,34.1
04-17,40.7,29.4,28.0,42.8,46.3,39.0,19.4,43.6,30.9,32.2,45.8,24.0,34.0,34.8,28.8,41.8,42.6,,19.4,26.4,30.6,42.0,44.5,46.3,34.8
04-18,30.5,41.7,36.1,44.8,41.8,42.4,22.1,45.1,39.4,33.2,44.3,32.0,42.4,34.2,34.2,45.5,37.0,,22.1,31.4,34.2,42.4,44.9,45.5,39.4
04-19,29.3,43.0,41.0,45.2,37.2,41.6,33.0,41.8,40.8,38.4,38.0,34.8,47.0,35.3,40.0,45.5,22.9,,22.9,31.5,36.8,41.6,45.3,47.0,40.0
04-20,31.4,35.2,45.1,43.7,41.5,44.9,33.6,44.6,42.7,45.5,38.3,31.3,45.9,36.9,37.8,43.8,26.5,,26.5,31.4,36.6,44.0,45.3,45.9,41.5
04-21,32.5,33.3,46.5,32.3,36.8,49.4,40.5,47.8,43.7,47.6,33.4,40.6,38.3,36.2,39.0,45.9,37.2,,32.3,33.0,36.7,44.1,47.7,49.4,39.0
04-22,30.4,40.6,48.3,25.8,34.6,52.4,40.8,45.4,41.2,48.1,40.2,45.2,36.5,40.5,36.0,34.7,33.6,,25.8,32.3,35.7,42.0,48.2,52.4,40.5
04-23,30.5,40.9,48.8,28.0,34.0,53.4,29.4,31.3,39.4,35.7,45.4,46.8,40.9,42.6,39.4,28.9,35.9,,28.0,29.2,33.4,41.3,47.6,53.4,39.4
04-24,35.1,31.7,44.7,37.3,33.6,51.2,35.8,40.8,37.2,37.9,39.9,43.3,44.8,40.0,43.5,29.9,39.3,,29.9,32.8,36.9,41.3,44.7,51.2,39.3
04-25,40.8,34.3,32.3,39.2,34.4,45.9,39.6,43.1,33.1,31.4,30.6,45.6,46.1,44.6,44.9,35.4,30.8,,30.6,31.2,34.0,43.4,45.8,46.1,39.2
04-26,41.8,34.4,28.5,40.7,25.6,42.2,40.7,31.2,29.5,30.9,36.2,48.6,48.1,48.6,34.1,43.9,39.0,,25.6,29.1,33.5,41.9,48.3,48.6,39.0
04-27,46.1,38.5,36.3,44.7,29.6,35.5,43.9,29.6,36.3,32.8,32.1,51.0,47.8,50.4,29.9,46.2,43.5,,29.6,29.8,34.9,45.0,48.8,51.0,38.5
04-28,50.8,46.6,42.3,38.0,40.1,35.3,48.7,28.5,43.9,31.9,24.1,50.4,46.1,48.1,37.3,44.9,44.0,,24.1,30.6,37.8,46.2,49.4,50.8,43.9
04-29,52.7,48.7,43.1,22.0,28.1,38.8,50.8,28.8,48.7,33.0,29.5,43.7,38.5,53.2,46.5,37.2,48.6,,22.0,28.5,36.4,48.6,51.6,53.2,43.1
04-30,52.3,35.4,45.7,24.7,22.3,46.6,47.7,32.3,48.2,32.9,37.0,35.0,35.3,54.1,53.3,41.7,51.9,,22.3,29.3,35.2,47.8,52.7,54.1,41.7
05-01,47.7,22.3,46.4,29.3,26.3,48.4,29.9,40.1,49.6,34.3,41.6,32.5,29.9,50.8,53.0,39.5,49.9,,22.3,28.1,31.9,47.9,50.2,53.0,40.1
05-02,48.3,30.6,40.3,25.9,33.9,47.6,34.3,47.1,49.6,36.6,43.2,31.5,36.3,47.9,42.2,42.5,45.1,,25.9,31.1,35.9,45.5,48.1,49.6,42.2
05-03,35.9,37.9,44.0,39.0,42.6,47.7,42.5,52.0,46.0,43.1,44.9,37.3,41.7,47.5,37.7,34.9,43.5,,34.9,36.7,38.8,44.2,47.5,52.0,42.6
05-04,31.4,41.9,43.0,43.5,39.6,47.7,44.4,51.7,42.5,48.8,50.0,44.0,44.0,41.9,43.6,33.5,36.8,,31.4,35.5,41.9,44.1,49.3,51.7,43.5
05-05,26.3,44.1,48.9,46.5,45.7,39.8,44.5,48.9,40.4,50.2,53.8,49.1,45.6,46.8,47.3,44.3,32.4,,26.3,36.8,44.3,47.7,49.5,53.8,45.7
05-06,31.8,44.8,51.3,33.1,49.9,38.0,37.9,40.1,40.4,40.0,51.4,52.8,44.5,51.3,53.4,52.9,36.0,,31.8,34.8,39.6,51.3,52.9,53.4,44.5
05-07,38.6,41.6,50.8,34.6,51.1,37.5,35.3,30.0,40.6,33.7,44.5,53.5,39.8,42.9,51.6,51.2,39.4,,30.0,34.3,38.3,45.8,51.4,53.5,40.6
05-08,44.8,39.5,44.0,43.7,44.2,44.6,35.7,34.8,33.8,35.8,42.8,55.0,35.2,46.0,40.7,44.4,42.9,,33.8,35.0,38.7,44.3,45.2,55.0,42.9
05-09,47.6,41.5,47.7,44.0,30.9,48.5,39.0,42.4,31.6,44.0,42.4,57.2,35.3,49.2,38.9,36.0,44.3,,30.9,33.8,39.0,45.0,48.8,57.2,42.4
05-10,53.1,40.0,47.8,38.2,30.9,50.6,43.7,41.1,36.5,38.6,41.2,54.9,36.1,50.8,38.3,38.7,39.2,,30.9,36.3,38.6,44.5,51.7,54.9,40.0
05-11,54.3,48.0,52.7,29.8,33.9,46.3,46.9,27.8,43.2,39.9,47.7,46.9,41.1,50.1,39.6,38.7,40.2,,27.8,32.2,39.8,47.1,51.1,54.3,43.2
05-12,55.7,34.9,51.9,31.1,42.0,47.0,50.9,30.6,46.3,46.7,51.2,38.7,45.7,48.1,46.6,36.2,43.1,,30.6,33.4,41.4,47.3,51.5,55.7,46.3
05-13,53.6,33.6,44.3,32.9,47.2,46.5,54.6,33.5,44.8,52.6,45.0,40.2,49.4,45.0,53.3,43.3,41.3,,32.9,33.5,42.9,47.7,53.4,54.6,45.0
05-14,49.1,40.7,49.2,35.6,46.0,51.3,55.7,40.7,38.2,52.7,44.5,42.8,49.7,45.0,53.8,50.9,42.2,,35.6,39.7,42.7,49.9,53.1,55.7,46.0
05-15,50.0,42.4,47.8,39.9,45.8,54.7,52.3,47.5,32.0,45.9,40.2,46.4,49.6,45.5,51.8,55.3,48.0,,32.0,40.1,45.8,49.7,53.2,55.3,47.5
05-16,52.1,47.3,49.9,45.8,37.3,52.0,52.3,52.1,35.2,38.0,38.1,49.8,42.9,48.4,47.2,56.5,49.2,,35.2,37.7,45.3,50.3,52.2,56.5,48.4
05-17,50.5,52.4,54.4,47.8,33.5,55.5,44.9,53.8,41.4,38.5,28.9,48.3,31.1,52.8,43.5,53.5,46.7,,28.9,32.6,43.1,52.5,54.0,55.5,47.8
05-18,51.8,54.9,57.3,37.5,31.8,44.3,41.3,53.7,38.6,41.7,26.5,45.4,36.1,52.4,49.4,53.0,49.0,,26.5,34.4,40.7,51.9,54.2,57.3,45.4
05-19,52.9,58.1,54.0,40.6,31.6,44.0,36.7,49.5,37.2,47.7,34.1,46.1,33.9,43.9,53.5,54.3,48.2,,31.6,34.0,39.9,50.2,54.1,58.1,46.1
05-20,53.8,58.9,52.7,48.0,35.3,51.5,37.5,46.6,41.5,48.7,40.9,46.3,31.5,35.7,51.1,36.6,47.7,,31.5,35.6,40.2,49.2,53.2,58.9,46.6
05-21,47.2,35.7,50.3,50.5,42.6,57.3,46.8,43.3,42.2,42.6,43.9,48.6,31.3,43.0,40.5,36.8,49.1,,31.3,36.4,42.5,47.5,50.4,57.3,43.3
05-22,36.7,30.1,46.3,39.4,44.8,58.5,52.2,46.5,38.3,38.9,46.3,44.1,30.4,46.4,34.7,43.4,47.9,,30.1,33.0,38.8,46.3,49.7,58.5,44.1
05-23,35.7,31.8,43.7,35.2,40.5,47.2,50.6,41.5,35.5,42.8,51.0,46.7,31.9,37.0,35.6,40.5,49.8,,31.8,33.9,35.6,44.3,50.1,51.0,40.5
05-24,41.9,33.5,46.3,31.0,36.6,45.2,48.2,40.4,39.7,40.7,56.4,52.5,36.8,38.7,41.3,43.2,50.2,,31.0,35.4,39.5,45.4,51.1,56.4,41.3
05-25,48.6,38.5,45.2,41.0,46.5,50.0,50.5,46.8,43.5,42.2,50.6,54.0,41.5,44.3,49.6,49.5,48.7,,38.5,41.3,44.1,49.5,50.6,54.0,46.8
05-26,51.7,35.8,45.2,47.0,47.7,36.9,51.0,53.8,42.5,39.6,49.2,49.4,42.0,52.6,50.7,56.5,46.3,,35.8,38.5,44.7,50.8,53.1,56.5,47.7
05-27,54.5,42.8,47.4,49.8,47.5,37.3,50.1,58.9,46.3,42.1,44.3,42.5,33.3,57.2,52.2,57.0,47.9,,33.3,40.2,44.0,50.5,57.1,58.9,47.5
05-28,53.7,44.9,49.4,47.3,48.8,44.2,42.9,57.7,47.1,46.5,48.1,43.0,36.6,59.4,54.9,52.9,50.2,,36.6,43.0,46.2,50.8,56.0,59.4,48.1
05-29,47.0,43.1,47.9,39.0,37.0,50.4,41.9,54.5,48.7,49.4,51.6,49.2,40.2,61.7,53.4,42.3,50.8,,37.0,39.7,42.9,50.5,53.8,61.7,48.7
05-30,49.3,45.6,47.5,44.4,34.8,53.1,46.8,53.5,53.6,48.9,53.7,53.5,43.0,59.2,51.5,35.9,49.7,,34.8,40.1,46.6,53.2,53.6,59.2,49.3
05-31,53.3,50.6,47.9,50.9,46.5,55.3,45.9,55.2,57.2,50.5,53.3,53.5,46.0,58.3,53.0,37.9,48.6,,37.9,46.0,48.5,53.4,56.1,58.3,50.9
06-01,54.1,53.5,48.9,50.5,49.7,57.7,50.8,53.0,56.8,52.5,50.3,50.6,49.4,57.6,55.3,44.5,46.8,,44.5,48.0,50.2,53.7,57.1,57.7,50.8
06-02,55.3,52.2,50.5,51.7,42.2,59.9,57.3,56.5,53.9,57.5,53.3,53.3,48.1,57.7,58.4,51.8,45.9,,42.2,47.2,51.8,56.6,58.0,59.9,53.3
06-03,56.6,52.6,51.6,54.8,43.0,60.9,56.6,54.8,52.0,58.0,57.4,58.1,47.0,58.3,61.3,54.6,48.0,,43.0,47.6,52.5,57.5,59.3,61.3,54.8
06-04,58.9,39.8,54.0,58.5,51.2,59.2,56.5,55.0,51.8,59.6,59.6,60.9,50.8,59.9,62.8,53.8,49.7,,39.8,50.4,53.4,59.3,60.3,62.8,56.5
06-05,57.0,36.8,48.1,60.8,55.4,51.1,55.5,55.1,45.9,62.6,58.2,59.0,53.5,59.3,62.7,55.1,53.3,,36.8,47.2,53.4,58.4,61.5,62.7,55.4
06-06,35.0,50.1,42.1,63.9,49.6,44.9,56.4,56.4,44.4,61.6,58.8,57.7,55.7,48.2,61.8,55.9,53.6,,35.0,43.5,49.3,56.7,61.6,63.9,55.7
06-07,35.4,43.7,42.8,61.8,47.2,50.7,58.8,55.1,45.7,59.2,59.6,57.2,53.7,42.0,57.9,57.4,49.1,,35.4,42.5,46.9,57.5,59.3,61.8,53.7
06-08,44.9,42.4,47.0,57.5,48.2,57.1,60.2,52.3,52.7,60.7,57.9,57.3,44.3,31.5,54.7,59.9,47.9,,31.5,43.5,47.7,57.4,60.0,60.7,52.7
06-09,52.1,50.6,44.3,59.5,47.9,52.8,64.0,54.6,54.9,62.0,58.5,59.7,45.0,42.0,56.4,62.4,47.6,,42.0,44.7,50.0,58.7,62.1,64.0,54.6
06-10,55.3,54.2,45.2,54.9,51.4,43.2,61.7,59.5,50.3,60.5,57.2,54.6,52.6,50.7,52.0,63.8,49.8,,43.2,48.0,51.3,55.7,61.0,63.8,54.2
06-11,52.9,40.9,44.3,43.2,52.4,49.9,57.4,56.1,48.0,53.0,54.1,55.8,55.3,56.8,52.9,64.9,50.0,,40.9,43.8,49.9,55.4,57.1,64.9,52.9
06-12,52.6,43.1,47.9,37.8,51.1,56.5,60.4,58.1,52.9,54.3,42.3,59.0,56.7,60.3,60.2,64.4,42.1,,37.8,42.2,50.4,58.3,60.3,64.4,54.3
06-13,56.3,49.9,45.2,38.6,51.7,59.0,60.1,57.3,55.9,48.6,47.0,63.3,58.6,54.5,63.6,55.3,46.9,,38.6,46.2,49.7,57.5,61.4,63.6,55.3
06-14,60.6,57.2,46.0,44.6,53.0,58.4,54.2,47.1,54.7,53.9,53.5,62.0,53.7,52.3,65.4,48.1,49.4,,44.6,46.6,51.7,55.2,61.2,65.4,53.7
06-15,63.2,60.2,47.7,52.7,58.4,57.2,56.5,53.2,58.7,55.2,58.2,59.9,53.4,57.1,65.7,51.8,44.9,,44.9,50.2,53.4,58.5,61.4,65.7,57.1
06-16,62.9,60.2,45.8,51.6,53.2,57.7,57.0,52.0,61.0,54.4,61.6,55.6,51.3,57.1,67.8,60.7,43.0,,43.0,49.1,53.0,60.3,62.2,67.8,57.0
06-17,59.6,61.2,44.5,48.8,47.5,61.4,57.2,47.4,61.3,56.3,62.6,54.2,49.7,48.5,67.0,63.1,50.2,,44.5,47.4,49.5,61.2,62.8,67.0,56.3
06-18,56.7,60.4,46.3,54.8,53.6,62.3,58.5,44.2,62.2,59.8,60.5,52.4,51.9,47.9,65.1,58.4,56.1,,44.2,47.2,53.3,59.9,62.2,65.1,56.7
06-19,61.3,57.0,52.5,54.9,41.3,59.5,54.7,50.8,63.2,63.2,64.3,53.7,57.7,51.0,64.3,50.5,56.0,,41.3,50.7,53.5,59.9,63.7,64.3,56.0
06-20,61.7,58.9,48.4,53.3,46.4,54.7,52.3,57.0,64.4,66.3,66.1,57.4,56.2,57.6,66.0,48.0,52.7,,46.4,48.3,53.1,59.5,66.0,66.3,57.0
06-21,60.8,61.7,51.1,53.3,53.7,62.9,55.2,58.1,64.4,66.9,67.1,64.2,45.5,61.6,65.0,53.8,52.4,,45.5,51.9,53.8,63.2,65.8,67.1,60.8
06-22,63.6,60.7,52.3,53.4,59.1,61.1,54.0,58.9,63.1,64.6,60.3,58.1,40.1,61.0,62.5,54.5,54.5,,40.1,53.0,54.5,61.0,63.3,64.6,59.1
06-23,64.1,59.1,57.2,57.7,61.8,61.9,56.4,59.4,62.9,65.1,60.1,61.8,47.1,61.3,57.4,55.8,49.6,,47.1,53.3,57.4,61.8,63.4,65.1,59.4
06-24,62.0,60.3,60.5,60.8,60.2,63.4,53.4,60.4,63.1,63.5,60.8,56.0,54.6,62.6,53.8,55.9,52.3,,52.3,53.6,56.0,61.1,63.2,63.5,60.4
06-25,60.5,59.5,57.3,59.5,59.0,62.3,56.6,60.6,64.0,59.0,61.2,61.7,57.1,61.4,54.0,55.2,54.9,,54.0,55.1,57.2,60.8,62.0,64.0,59.5
