date,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-11,32.4,28.5,18.7,20.7,24.2,28.2,8.9,22.9,27.6,38.6,30.6,19.1,11.4,18.2,30.1,32.4,25.5,,8.9,15.5,20.4,28.8,32.4,38.6,25.5
02-12,26.2,29.8,17.4,25.6,30.6,25.2,16.5,31.1,36.2,40.0,29.4,22.4,21.2,20.5,29.2,29.6,26.0,,16.5,19.3,24.7,29.7,33.2,40.0,26.2
02-13,22.6,29.6,14.1,27.9,34.3,22.9,23.0,35.9,39.1,35.9,30.5,25.0,29.8,25.5,25.9,33.0,27.5,,14.1,22.8,25.4,31.0,35.9,39.1,27.9
02-14,18.4,11.2,14.9,25.4,31.8,21.7,21.8,38.0,41.4,31.8,29.4,29.7,29.8,30.6,17.1,34.0,13.4,,11.2,14.3,21.1,30.8,35.6,41.4,29.4
02-15,22.9,16.6,15.3,26.5,29.9,18.3,25.6,41.1,33.2,32.4,30.6,17.1,26.6,29.4,19.9,29.7,8.0,,8.0,16.1,19.6,29.8,32.7,41.1,26.5
02-16,29.5,24.7,23.7,27.4,32.1,17.7,32.0,35.6,23.0,35.6,33.6,20.7,13.2,31.7,18.8,21.6,13.2,,13.2,15.9,21.5,31.7,34.4,35.6,24.7
02-17,29.1,22.3,21.3,27.7,20.3,21.6,26.6,34.1,24.9,37.0,30.4,31.1,9.0,22.1,13.2,18.8,21.9,,9.0,16.6,21.5,28.0,32.3,37.0,22.3
02-18,30.7,27.9,18.7,24.1,25.5,25.9,17.5,34.7,34.4,30.2,30.3,34.0,8.2,16.9,14.1,25.7,25.2,,8.2,15.8,23.0,30.2,34.1,34.7,25.7
02-19,23.5,27.0,20.2,24.2,24.7,17.2,22.0,24.4,37.1,30.3,31.0,14.8,5.3,19.4,27.3,28.0,26.7,,5.3,16.3,21.7,27.1,30.6,37.1,24.4
02-20,25.6,24.9,28.7,20.3,18.0,19.0,21.6,17.9,30.6,32.5,31.7,3.6,7.6,18.2,22.4,32.0,29.1,,3.6,13.8,18.9,28.8,31.8,32.5,22.4
02-21,33.0,24.6,28.9,16.3,15.7,26.7,15.4,26.9,21.7,30.2,37.0,7.5,11.0,27.2,17.7,27.0,28.8,,7.5,13.6,17.4,27.6,31.3,37.0,26.7
02-22,33.6,25.5,33.2,10.4,18.8,33.4,12.8,28.8,18.0,23.2,28.7,11.1,10.5,29.4,28.9,18.4,13.0,,10.4,10.8,17.0,28.8,33.3,33.6,23.2
02-23,19.2,25.8,34.9,22.0,22.0,20.8,15.1,32.8,19.5,18.3,12.4,10.9,13.5,29.1,29.0,14.7,10.0,,10.0,11.8,15.0,22.8,30.6,34.9,19.5
02-24,14.8,28.5,35.8,26.2,23.4,25.0,11.2,34.0,25.7,27.5,8.8,10.4,17.8,20.0,20.7,11.5,16.9,,8.8,10.9,16.5,25.8,30.7,35.8,20.7
02-25,22.6,25.8,33.9,22.5,24.4,27.3,21.8,35.2,28.7,35.1,11.1,14.6,26.1,14.3,16.9,9.1,26.3,,9.1,13.0,20.8,26.5,34.3,35.2,24.4
02-26,24.3,26.8,32.9,21.1,24.9,15.4,11.4,34.2,21.9,35.0,15.9,21.7,28.7,27.0,22.9,12.1,21.8,,11.4,14.1,21.6,26.8,33.4,35.0,22.9
02-27,19.0,37.8,19.7,23.2,20.7,23.2,13.6,30.0,20.0,38.7,20.8,21.8,29.5,29.5,9.3,22.3,21.5,,9.3,16.9,20.5,24.5,33.1,38.7,21.8
02-28,13.0,35.2,26.7,25.3,27.6,20.6,23.1,29.6,21.5,34.7,14.7,21.1,31.2,31.1,12.3,31.0,16.1,,12.3,14.0,21.0,29.9,32.6,35.2,25.3
02-29,,33.3,,,,23.5,,,,35.1,,,,32.3,,,,,12.3,14.0,21.0,29.9,32.6,35.2,25.3
03-01,11.1,33.7,36.9,25.3,29.5,16.9,30.8,28.7,22.4,37.3,18.8,22.1,32.8,28.8,23.8,33.9,18.4,,11.1,17.8,22.3,31.2,35.1,37.3,28.7
03-02,9.5,13.7,42.3,25.7,32.2,10.2,37.3,28.7,25.4,37.0,25.2,29.0,30.8,23.4,26.4,37.6,18.6,,9.5,12.3,24.9,31.1,37.4,42.3,26.4
03-03,17.4,21.3,40.0,28.5,29.1,21.8,32.8,32.3,19.0,38.3,29.5,31.1,29.3,28.4,29.0,37.8,19.9,,17.4,19.6,27.1,31.3,38.0,40.0,29.1
03-04,29.5,21.9,35.4,23.5,21.6,34.3,22.6,28.6,16.4,36.8,34.1,16.4,23.2,31.8,28.0,34.1,20.7,,16.4,19.0,22.5,32.3,34.8,36.8,28.0
03-05,33.0,12.9,24.2,22.5,29.4,37.9,26.3,31.3,25.2,38.6,30.0,14.9,28.1,33.9,31.4,26.7,23.5,,12.9,19.4,25.0,31.3,35.5,38.6,28.1
03-06,33.7,18.0,21.7,24.0,30.0,36.0,33.1,35.8,31.0,33.1,12.7,20.2,31.9,34.1,34.8,18.6,22.1,,12.7,18.4,22.0,33.2,35.2,36.0,31.0
03-07,34.6,30.7,18.3,26.7,25.6,22.1,33.1,26.2,32.6,25.5,26.4,29.7,30.2,36.3,36.9,12.8,21.5,,12.8,20.2,25.6,31.1,35.3,36.9,26.7
03-08,34.4,27.9,27.3,27.1,20.5,26.2,28.7,26.2,33.1,25.9,36.1,34.6,24.7,30.6,39.6,17.1,23.5,,17.1,22.3,26.2,31.1,35.2,39.6,27.3
03-09,36.0,25.6,23.8,25.0,30.0,31.5,25.2,36.0,31.6,30.3,38.5,35.5,21.3,30.5,29.8,20.3,25.8,,20.3,22.8,25.5,31.5,36.0,38.5,30.0
03-10,32.4,27.6,16.4,18.7,34.3,34.1,26.7,37.5,35.1,36.2,40.3,33.4,24.6,32.3,21.7,14.4,32.7,,14.4,17.8,26.3,34.1,36.7,40.3,32.4
03-11,38.3,35.4,24.4,20.5,38.2,36.1,29.0,20.9,36.8,36.1,38.2,33.4,27.2,35.6,20.2,15.9,29.5,,15.9,20.4,26.6,36.1,38.2,38.3,33.4
03-12,42.1,33.6,26.4,30.4,34.8,36.8,33.4,21.1,34.7,34.3,37.9,34.3,31.5,36.8,20.5,23.9,28.1,,20.5,22.8,29.9,34.7,37.3,42.1,33.6
03-13,42.8,34.0,25.8,23.8,34.3,38.1,37.6,29.3,34.6,34.5,39.2,36.9,17.9,30.2,18.9,28.8,28.9,,17.9,21.8,28.9,35.0,38.6,42.8,34.0
03-14,42.4,22.8,28.6,25.8,34.9,37.6,44.1,32.0,37.5,29.4,43.2,34.8,17.2,30.3,26.0,28.5,30.3,,17.2,24.6,28.6,35.4,42.7,44.1,30.3
03-15,37.3,19.6,32.8,29.0,37.7,39.0,43.4,28.2,41.7,24.6,44.4,25.2,20.2,31.6,29.4,32.6,30.5,,19.6,22.9,28.8,37.4,42.4,44.4,31.6
03-16,42.6,18.1,38.1,32.4,39.9,41.4,38.0,37.5,42.1,27.8,43.2,25.7,26.5,32.6,27.5,32.5,21.0,,18.1,23.8,27.8,38.5,42.3,43.2,32.6
03-17,44.7,21.2,39.6,37.1,26.3,35.7,30.6,30.2,42.8,33.9,43.8,26.0,29.9,33.1,29.4,27.4,15.9,,15.9,24.1,29.0,36.0,43.2,44.7,30.6
03-18,43.5,25.1,38.7,35.1,28.5,23.1,29.0,17.4,39.1,31.5,46.5,17.9,32.0,28.6,32.0,27.9,15.9,,15.9,17.7,27.3,32.7,40.8,46.5,29.0
03-19,42.7,32.8,39.6,21.3,30.2,17.3,30.7,24.7,34.8,34.7,46.2,21.4,29.8,27.4,37.9,31.1,23.5,,17.3,21.3,26.9,34.7,40.8,46.2,30.7
03-20,41.4,32.4,41.6,25.0,29.7,25.4,34.6,32.8,36.8,39.1,44.2,28.9,29.2,24.2,32.7,30.5,26.0,,24.2,25.2,29.2,35.1,41.5,44.2,32.4
03-21,32.4,31.2,40.8,36.0,28.0,35.2,26.4,34.3,40.1,42.6,43.6,35.1,28.8,26.1,20.2,25.1,25.4,,20.2,25.3,27.7,35.4,41.5,43.6,32.4
03-22,34.7,25.1,30.0,34.9,20.7,38.7,18.6,28.5,39.6,27.7,39.5,38.0,27.5,30.4,22.2,23.9,24.3,,18.6,21.6,24.9,34.7,39.0,39.6,28.5
03-23,34.3,28.9,21.0,22.6,23.6,42.1,11.3,30.2,35.5,22.0,29.3,32.9,31.9,28.8,22.2,30.7,21.9,,11.3,21.5,22.5,30.9,34.8,42.1,28.9
03-24,36.3,38.1,23.1,26.7,25.9,41.4,17.2,34.5,34.3,30.4,34.4,33.4,30.8,32.8,23.5,38.0,16.2,,16.2,20.8,26.6,34.4,38.1,41.4,32.8
03-25,39.0,40.5,26.1,28.9,22.9,41.1,25.2,37.7,29.4,26.7,33.1,28.2,31.7,32.9,23.9,42.0,10.8,,10.8,23.5,26.5,34.0,40.7,42.0,29.4
03-26,40.0,41.1,16.1,22.6,22.3,30.6,33.4,30.3,38.5,22.7,32.2,18.8,36.5,24.1,24.4,45.3,8.5,,8.5,17.7,22.7,34.0,40.4,45.3,30.3
03-27,31.8,29.3,19.9,23.9,30.5,34.6,36.8,26.7,43.3,31.3,31.3,24.3,38.8,18.4,28.7,46.1,13.8,,13.8,19.3,26.2,32.3,40.6,46.1,30.5
03-28,22.2,31.7,30.5,30.7,25.8,39.4,37.8,29.0,45.5,33.7,28.6,31.3,36.1,22.9,37.1,41.7,22.6,,22.2,22.8,29.0,36.3,40.4,45.5,31.3
03-29,21.5,37.1,23.9,40.3,26.6,39.2,38.6,36.5,43.3,23.7,35.9,32.0,23.9,25.6,33.6,34.4,32.4,,21.5,23.8,26.4,36.6,39.7,43.3,33.6
03-30,23.8,30.6,15.5,42.0,31.9,42.0,36.9,29.7,44.4,21.8,36.0,36.1,23.5,30.1,18.8,32.5,21.8,,15.5,20.6,23.7,36.0,42.0,44.4,30.6
03-31,36.2,18.7,25.4,33.6,40.2,46.0,37.4,25.9,45.1,28.0,32.1,43.3,26.8,38.3,28.4,32.3,23.7,,18.7,24.7,27.7,37.6,44.0,46.0,32.3
04-01,41.8,25.6,19.9,19.3,44.3,31.1,33.2,26.3,34.5,30.4,34.6,42.9,33.3,39.6,35.9,33.1,31.5,,19.3,23.3,31.0,34.8,42.3,44.3,33.2
04-02,42.7,32.5,31.6,23.3,47.0,23.3,32.6,22.8,25.3,35.2,32.6,37.4,34.2,19.9,44.0,37.1,36.6,,19.9,23.1,30.3,36.7,43.3,47.0,32.6
04-03,41.4,28.4,25.0,29.1,22.2,34.5,37.6,23.8,26.0,40.2,28.9,29.1,33.5,23.8,45.8,37.6,25.4,,22.2,23.8,25.9,35.1,40.7,45.8,29.1
04-04,43.7,32.6,20.9,31.6,28.6,41.2,41.3,27.4,34.4,41.3,22.4,36.6,36.6,34.1,47.3,38.2,12.2,,12.2,21.8,31.0,38.8,42.3,47.3,34.4
04-05,43.6,32.4,25.2,27.9,42.0,39.5,38.4,28.4,40.2,35.2,32.4,38.4,37.2,37.5,44.8,35.3,13.6,,13.6,26.8,32.4,38.7,42.7,44.8,37.2
04-06,43.9,33.1,29.4,17.5,33.1,23.2,36.8,29.4,36.9,40.4,39.4,40.5,35.9,36.2,26.7,28.4,18.8,,17.5,21.5,29.2,36.8,40.5,43.9,33.1
04-07,42.9,26.5,35.9,23.4,31.9,30.0,38.4,35.5,34.3,44.0,43.9,42.0,39.8,37.5,37.7,32.1,30.9,,23.4,28.6,32.1,38.7,43.3,44.0,35.9
04-08,36.0,27.3,32.2,31.6,28.0,38.8,32.4,42.4,25.8,42.4,37.1,33.0,45.3,39.3,39.8,40.1,36.5,,25.8,27.7,32.4,39.4,42.4,45.3,36.5
04-09,36.7,24.9,31.0,35.4,24.1,43.8,20.0,45.1,31.9,36.6,22.3,34.8,39.6,34.8,34.3,42.3,39.2,,20.0,23.4,31.7,37.2,42.9,45.1,34.8
04-10,22.1,20.5,34.2,38.2,22.8,45.3,26.1,44.2,37.0,38.3,31.0,42.8,23.6,35.6,40.3,32.0,42.0,,20.5,22.5,30.0,38.7,43.4,45.3,35.6
04-11,25.7,23.2,31.3,41.2,30.9,38.4,32.1,45.6,40.2,37.9,36.9,49.4,23.6,37.7,37.5,31.2,46.9,,23.2,24.9,31.3,38.7,46.1,49.4,37.5
04-12,27.3,33.1,32.5,35.4,34.3,28.9,34.1,42.7,36.9,39.6,41.5,29.9,25.8,27.7,35.5,22.0,44.9,,22.0,26.7,29.7,35.8,42.0,44.9,34.1
04-13,30.5,38.0,38.4,27.3,33.6,26.8,37.3,28.0,42.0,42.2,45.1,20.2,28.7,21.2,35.1,16.1,36.6,,16.1,20.8,27.9,37.5,42.1,45.1,33.6
04-14,36.4,44.2,37.2,31.6,25.2,27.3,30.3,29.4,36.4,36.6,37.2,31.5,39.9,22.7,31.1,26.7,26.8,,22.7,26.1,29.0,36.5,38.3,44.2,31.5
04-15,35.7,36.3,25.2,39.2,34.6,30.2,31.2,39.7,16.8,27.5,36.4,39.3,41.9,32.7,26.7,35.5,31.7,,16.8,26.1,31.0,36.3,39.5,41.9,34.6
04-16,34.4,18.1,22.0,41.9,40.6,33.8,24.4,33.9,21.9,29.8,41.3,43.4,33.9,27.2,25.4,37.0,36.9,,18.1,22.0,26.9,36.9,41.5,43.4,33.9
04-17,39.6,26.7,28.9,41.8,45.7,36.6,18.9,40.3,31.7,28.3,44.5,21.3,33.3,29.7,25.2,38.2,41.7,,18.9,23.7,28.8,39.7,42.9,45.7,33.3
04-18,29.8,40.0,35.3,42.9,40.8,39.9,21.1,44.4,38.7,30.5,42.7,27.8,41.4,34.2,32.6,42.2,34.2,,21.1,29.0,33.8,40.9,42.8,44.4,38.7
04-19,27.0,41.7,38.9,43.8,33.9,38.8,31.2,42.0,38.5,35.7,35.1,34.8,45.5,33.5,37.2,44.8,20.4,,20.4,29.5,34.6,39.5,44.2,45.5,37.2
04-20,31.7,33.3,42.6,43.4,39.1,42.7,31.6,43.2,40.1,43.1,34.1,32.1,44.2,34.5,32.7,42.3,23.6,,23.6,31.7,33.2,42.6,43.3,44.2,39.1
04-21,31.6,31.8,44.1,36.4,33.9,46.9,37.3,45.2,42.7,45.5,29.6,40.4,37.8,37.7,34.3,43.5,33.5,,29.6,31.7,34.2,42.9,45.3,46.9,37.7
04-22,29.8,39.3,46.3,28.1,30.7,49.6,36.1,44.0,40.1,47.4,35.1,43.4,36.8,39.7,34.0,38.1,30.6,,28.1,30.2,34.9,40.8,46.7,49.6,38.1
04-23,30.4,40.1,48.3,28.5,31.7,50.8,26.6,28.7,37.4,33.6,41.8,43.9,40.5,39.3,35.9,28.6,34.7,,26.6,28.6,31.4,40.2,45.7,50.8,35.9
04-24,34.9,28.0,44.3,36.3,32.7,51.8,33.0,37.2,37.3,35.9,34.6,39.2,44.0,37.5,41.5,27.5,36.2,,27.5,30.8,34.9,37.8,44.1,51.8,36.3
04-25,39.7,31.6,32.7,36.3,31.8,46.9,37.3,42.2,33.0,30.5,29.0,42.2,46.5,42.6,44.1,31.6,27.7,,27.7,29.9,31.8,42.2,45.0,46.9,36.3
04-26,40.9,31.2,26.6,38.4,22.6,42.6,40.4,31.9,29.1,30.7,33.4,45.9,45.1,45.4,33.9,39.3,38.6,,22.6,28.1,31.8,40.5,45.2,45.9,38.4
04-27,45.1,35.2,31.1,43.5,26.8,31.7,43.1,27.2,36.1,32.7,27.9,48.2,45.2,48.4,30.3,44.5,41.8,,26.8,27.6,31.6,43.7,46.4,48.4,36.1
04-28,48.4,44.1,42.1,35.8,37.5,32.1,46.7,25.3,41.5,30.4,23.0,49.3,43.8,45.7,37.7,44.5,41.7,,23.0,28.4,37.1,44.2,47.4,49.3,41.7
04-29,50.9,47.7,42.0,21.1,23.5,36.9,48.4,26.9,46.9,31.0,28.5,42.0,38.1,50.2,45.9,36.9,46.5,,21.1,25.5,35.7,46.6,49.1,50.9,42.0
04-30,50.6,32.2,44.0,24.6,20.6,45.7,43.0,28.7,48.0,31.7,34.2,32.4,33.8,52.1,51.1,35.9,49.4,,20.6,27.0,32.4,46.1,50.8,52.1,35.9
05-01,47.8,19.9,43.5,27.4,24.0,48.1,26.1,37.9,48.0,32.7,38.9,31.9,26.6,48.2,52.2,37.9,49.0,,19.9,25.2,31.0,47.8,48.5,52.2,37.9
05-02,46.7,28.0,37.5,26.4,32.0,46.6,30.9,46.2,48.8,36.1,40.3,32.3,34.1,45.2,41.1,40.3,43.8,,26.4,29.8,33.7,44.1,46.7,48.8,40.3
05-03,34.1,34.5,41.3,38.2,40.9,48.1,39.7,51.0,44.7,40.8,43.0,36.5,39.5,45.2,36.0,34.2,44.4,,34.1,34.4,37.8,43.3,46.4,51.0,40.8
05-04,30.1,40.8,40.1,40.6,35.7,48.4,41.0,51.3,41.3,45.7,47.4,41.4,41.8,38.8,39.9,30.0,38.9,,30.0,33.5,39.7,41.5,47.8,51.3,40.8
05-05,26.1,43.5,47.3,44.1,43.2,37.9,44.2,48.0,40.2,47.8,51.6,46.6,42.7,43.6,43.2,38.6,32.0,,26.1,35.6,42.2,44.7,47.9,51.6,43.5
05-06,31.4,44.1,49.3,28.0,47.1,38.1,36.0,40.0,38.6,39.5,47.5,51.1,42.2,48.3,50.1,49.3,34.6,,28.0,33.3,38.5,47.6,49.6,51.1,42.2
05-07,37.1,39.9,48.0,31.7,51.1,36.8,34.6,30.0,40.0,34.9,45.1,51.9,39.3,40.1,50.8,49.4,36.4,,30.0,33.4,36.7,45.7,50.9,51.9,39.9
05-08,42.6,37.0,40.3,41.7,44.4,42.3,35.4,33.3,35.3,34.9,43.3,52.1,34.2,42.9,37.5,43.3,42.0,,33.3,34.6,36.7,42.7,43.7,52.1,41.7
05-09,47.1,38.7,44.1,44.6,32.3,47.1,39.4,39.3,31.7,42.4,42.8,55.4,34.0,45.8,34.8,34.9,43.4,,31.7,33.3,37.9,44.2,47.1,55.4,42.4
05-10,51.2,36.7,44.6,37.8,31.0,49.6,42.2,38.7,34.0,34.5,40.0,53.6,34.1,48.1,34.3,36.1,39.3,,31.0,34.1,35.8,42.7,50.2,53.6,38.7
05-11,52.8,46.3,50.4,31.1,34.2,44.7,45.5,28.7,39.7,36.2,46.4,45.7,39.7,48.1,36.6,39.9,39.8,,28.7,32.9,39.0,45.8,49.0,52.8,39.9
05-12,53.8,32.4,50.2,31.5,40.5,45.8,49.8,27.9,44.9,44.0,49.6,38.8,44.5,47.7,42.9,35.8,42.0,,27.9,32.0,40.1,46.2,50.0,53.8,44.0
05-13,54.0,33.0,41.9,30.6,44.5,45.0,53.0,29.9,44.6,50.4,43.9,37.1,48.6,43.4,50.1,37.9,39.8,,29.9,32.0,39.4,45.7,51.4,54.0,43.9
05-14,48.9,39.3,46.6,32.7,42.7,47.7,54.6,38.3,36.9,52.7,43.3,41.0,49.0,43.8,51.8,45.6,40.7,,32.7,37.7,40.9,47.9,52.1,54.6,43.8
05-15,47.2,39.8,45.3,38.1,45.0,52.0,50.9,45.8,32.0,43.0,40.9,44.9,49.1,43.4,51.0,50.8,44.5,,32.0,39.1,43.3,47.6,51.0,52.0,45.0
05-16,47.5,45.3,48.2,42.2,38.1,49.4,51.0,49.4,33.8,37.9,38.5,48.5,44.5,45.6,47.4,53.9,48.1,,33.8,38.0,44.0,48.3,50.0,53.9,47.4
05-17,48.2,50.3,52.5,47.1,33.3,53.3,44.5,51.6,39.4,36.7,27.2,47.6,31.1,51.9,44.3,53.0,47.3,,27.2,32.4,43.3,50.6,52.7,53.3,47.3
05-18,49.0,52.6,56.1,37.0,32.5,44.0,38.7,52.6,38.6,40.1,26.7,44.8,33.6,52.7,48.7,50.4,47.6,,26.7,33.2,38.7,49.3,52.6,56.1,44.8
05-19,50.8,54.1,51.4,38.5,33.3,42.0,35.6,47.6,36.2,46.0,32.6,46.4,32.9,46.9,50.0,51.4,46.1,,32.6,33.1,38.1,48.0,51.4,54.1,46.1
05-20,52.9,57.3,52.0,46.5,34.6,49.0,36.1,46.1,39.3,47.2,38.7,43.8,30.7,34.4,50.4,37.9,46.4,,30.7,34.5,38.6,47.5,52.4,57.3,46.1
05-21,45.4,35.3,48.4,49.8,41.5,55.8,43.8,42.8,40.7,41.8,39.9,47.7,31.6,41.1,42.0,31.1,47.0,,31.1,33.8,41.1,45.8,49.0,55.8,42.0
05-22,32.9,30.1,44.2,38.2,42.6,58.4,50.1,45.4,37.0,36.7,44.7,43.2,29.8,45.7,36.4,38.4,47.0,,29.8,31.8,36.9,44.9,48.3,58.4,42.6
05-23,35.1,31.2,42.8,35.8,37.3,42.7,50.5,40.4,34.8,40.7,48.2,44.5,32.1,34.1,33.3,39.4,45.5,,31.2,32.9,35.0,42.7,46.6,50.5,39.4
05-24,38.5,32.5,44.1,29.9,35.7,41.8,47.2,41.0,37.9,40.1,53.5,50.9,35.7,36.6,38.7,40.4,48.1,,29.9,34.4,37.7,42.2,49.2,53.5,40.1
05-25,46.0,37.4,45.1,38.4,43.3,51.0,50.5,46.3,40.6,40.4,47.5,53.2,38.9,42.9,46.6,45.2,47.6,,37.4,38.7,42.5,46.8,50.7,53.2,45.2
05-26,48.7,36.0,44.2,46.7,45.2,38.5,50.8,51.2,41.3,39.4,46.7,50.0,41.7,51.2,49.2,51.8,45.6,,36.0,39.0,43.7,49.3,51.2,51.8,46.7
05-27,52.8,40.9,44.5,51.0,44.0,35.6,49.3,56.3,43.1,40.9,41.4,42.3,34.0,54.5,50.4,56.7,46.4,,34.0,38.8,42.1,50.5,55.2,56.7,44.5
05-28,52.4,44.7,48.4,48.4,48.1,41.9,41.0,56.4,43.8,43.3,45.4,42.6,36.2,56.9,53.4,52.6,48.4,,36.2,41.5,43.7,49.2,54.6,56.9,48.1
05-29,43.9,42.6,48.1,36.6,37.9,48.7,38.2,53.1,46.4,45.6,48.8,47.5,38.6,59.3,52.3,41.4,50.6,,36.6,38.1,42.4,48.7,52.6,59.3,46.4
05-30,45.5,44.3,47.4,43.1,32.8,51.0,42.0,49.0,51.5,48.6,51.2,49.9,41.4,57.2,50.5,33.7,49.0,,32.8,38.3,44.1,50.0,51.3,57.2,48.6
05-31,51.3,49.0,48.6,49.2,42.3,55.4,42.5,53.7,55.6,49.4,52.3,53.3,43.6,55.9,49.7,34.1,50.0,,34.1,42.4,49.0,52.5,55.5,55.9,49.7
06-01,51.6,52.5,48.0,50.2,49.5,57.4,48.0,50.9,56.1,51.2,46.9,48.9,47.5,57.4,53.3,39.7,47.2,,39.7,47.1,48.0,51.7,56.6,57.4,50.2
06-02,54.0,51.1,47.3,50.1,42.1,58.3,55.5,54.7,53.9,54.8,50.9,51.2,47.7,57.4,56.9,47.6,44.8,,42.1,46.3,49.6,54.7,57.1,58.3,51.2
06-03,54.6,51.4,50.8,54.2,41.3,59.7,54.7,53.7,51.8,55.6,55.3,55.4,44.8,58.1,58.8,52.3,46.1,,41.3,45.6,51.7,55.3,58.4,59.7,54.2
06-04,57.2,38.9,51.7,57.7,48.1,59.2,55.4,53.9,51.3,57.5,57.7,59.3,49.6,58.1,62.9,53.9,47.3,,38.9,47.8,51.6,57.7,59.3,62.9,55.4
06-05,56.2,36.0,48.8,58.5,53.9,49.7,53.6,53.2,43.8,60.5,57.4,59.0,51.4,58.3,61.6,52.7,49.7,,36.0,46.8,51.0,57.6,59.6,61.6,53.6
06-06,34.2,48.9,42.4,63.7,49.4,45.3,55.5,53.2,42.5,59.6,57.7,57.1,52.2,44.4,61.1,52.7,51.7,,34.2,42.5,48.2,55.9,60.2,63.7,52.2
06-07,32.7,39.4,42.3,62.4,45.9,50.5,58.1,53.5,44.5,57.4,59.3,56.5,53.4,37.8,59.6,54.0,48.0,,32.7,38.8,45.6,56.7,59.4,62.4,53.4
06-08,42.1,40.7,46.3,56.8,47.9,56.6,59.5,49.1,49.6,57.7,58.6,57.1,40.3,29.4,54.8,56.3,46.8,,29.4,40.5,46.7,56.6,58.1,59.5,49.6
06-09,50.2,48.6,44.1,60.1,45.6,51.5,63.0,50.2,54.1,62.2,58.0,58.5,41.6,39.1,56.8,60.3,47.4,,39.1,43.1,48.3,58.1,61.1,63.0,51.5
06-10,54.2,51.5,43.0,54.4,48.5,41.4,62.0,56.1,48.8,61.0,57.3,52.1,49.7,46.7,51.5,62.6,48.1,,41.4,45.2,48.7,54.7,61.4,62.6,51.5
06-11,52.7,37.5,41.9,43.8,51.6,47.3,55.2,54.6,46.4,53.0,54.4,52.7,53.6,53.0,51.1,64.1,49.2,,37.5,43.1,48.9,53.1,54.9,64.1,52.7
06-12,50.7,39.4,45.8,38.3,49.8,53.9,59.2,54.2,51.4,53.6,43.3,58.1,55.1,58.1,58.3,64.3,43.3,,38.3,41.7,49.0,55.7,58.7,64.3,53.6
06-13,53.2,47.4,45.3,38.9,49.9,57.2,60.3,56.2,54.3,46.7,44.5,62.0,54.8,54.3,61.9,56.2,45.5,,38.9,44.9,47.3,56.2,61.0,62.0,54.3
06-14,56.5,54.6,43.9,43.2,49.3,58.6,52.9,43.8,53.6,52.3,51.8,61.6,52.1,50.8,64.9,46.3,47.1,,43.2,43.9,48.9,53.8,59.8,64.9,52.1
06-15,60.7,57.5,46.5,49.4,56.3,57.4,54.9,51.2,54.6,55.5,56.2,59.8,51.6,56.6,64.5,47.6,42.6,,42.6,47.2,51.5,56.8,60.1,64.5,55.5
06-16,63.1,58.4,46.9,49.5,49.9,56.5,56.3,49.9,60.2,53.6,59.2,54.1,49.7,56.6,65.9,54.6,43.0,,43.0,48.5,49.9,56.9,61.4,65.9,54.6
06-17,58.0,59.4,43.1,46.7,44.4,61.5,56.6,44.2,60.0,55.3,59.5,53.8,47.6,44.3,65.6,60.4,48.6,,43.1,44.3,47.4,59.4,60.8,65.6,55.3
06-18,53.5,58.0,44.2,53.6,52.3,61.7,57.5,41.3,61.6,59.8,57.7,51.1,50.9,46.8,63.2,58.4,55.1,,41.3,45.8,52.0,58.1,61.6,63.2,55.1
06-19,60.3,53.7,48.9,54.1,40.3,57.0,53.5,48.3,62.2,60.9,60.7,51.2,55.7,48.6,62.4,51.6,56.6,,40.3,48.5,51.5,57.6,61.5,62.4,54.1
06-20,61.5,55.4,45.3,52.6,45.4,51.6,50.6,55.6,61.4,64.5,62.7,53.5,53.2,55.3,62.0,45.8,52.8,,45.3,45.7,52.4,56.8,62.3,64.5,53.5
06-21,60.1,57.4,48.7,52.6,51.4,59.7,53.9,57.0,63.8,64.8,65.0,61.4,41.9,58.7,62.7,47.8,51.5,,41.9,48.4,52.4,60.4,64.2,65.0,57.4
06-22,61.3,59.2,51.1,52.5,56.4,61.0,52.4,56.0,61.7,63.4,61.4,55.7,37.4,58.4,63.0,54.0,53.6,,37.4,51.9,53.9,61.0,62.2,63.4,56.4
06-23,63.1,56.2,56.3,54.6,60.7,63.4,54.0,57.0,61.2,63.4,57.2,58.1,44.9,59.1,56.2,53.5,49.4,,44.9,51.8,55.9,59.5,63.2,63.4,57.0
06-24,62.5,58.4,58.3,59.6,60.8,63.2,52.4,58.6,61.1,62.1,56.5,53.4,53.1,60.4,51.3,51.4,51.3,,51.3,51.4,53.3,60.5,62.3,63.2,58.4
06-25,59.4,59.4,57.5,57.4,59.0,62.2,55.1,60.0,61.5,56.9,58.3,58.5,56.2,60.4,50.9,52.2,54.3,,50.9,53.5,56.8,59.4,60.8,62.2,58.3
06-26,60.6,57.9,49.1,56.7,56.3,61.8,60.1,53.4,62.0,59.9,60.0,64.7,55.9,57.2,54.1,53.2,55.2,,49.1,53.3,55.7,60.1,61.8,64.7,57.2
06-27,60.2,58.8,52.4,56.3,57.3,60.3,63.3,49.2,63.1,61.7,59.6,65.4,56.2,60.4,54.6,56.8,53.9,,49.2,53.3,56.3,60.3,63.2,65.4,58.8
